invoice_id,subscription_id,invoice_date,amount,payment_status
38809,3926,2025-11-02,79.0,paid
38810,3926,2025-12-02,79.0,paid
38811,3927,31-Jul-2023,199.0,paid
38812,3927,2023-08-31,199.0,paid
38813,3928,2023-11-26,29.0,paid
38814,3928,26/12/2023,29.0,paid
38815,3928,2024-01-26,29.0,paid
38816,3928,26/02/2024,29.0,paid
38817,3928,26/03/2024,29.0,paid
38818,3928,04/26/2024,29.0,paid
38819,3928,2024-05-26,29.0,paid
38820,3928,2024-06-26,29.0,failed
38821,3928,26/07/2024,$29.00,paid
38822,3928,2024-08-26,29.0,paid
38823,3928,2024-09-26,29.0,paid
38824,3928,2024-10-26,29.0,paid
38825,3928,2024-11-26,29.0,paid
38826,3928,26-Dec-2024,29.0,paid
38827,3928,2025-01-26,29.0,paid
38828,3928,26-Feb-2025,29.0,paid
38829,3928,03/26/2025,29.0,paid
38830,3928,26/04/2025,29.0,paid
38831,3928,2025-05-26,29.0,paid
38832,3928,06/26/2025,29.0,paid
38833,3928,2025-07-26,29.0,paid
38834,3928,2025-08-26,29.0,paid
38835,3928,2025-09-26,2900.0,paid
38836,3928,2025-10-26,29.0,paid
38837,3928,2025-11-26,29.0,paid
38838,3928,2025-12-26,$29.00,paid
38839,3929,2023-03-29,290.0,paid
38840,3929,2024-03-29,290.0,paid
38841,3929,03/29/2025,$290.00,paid
38842,3930,06-Jan-2024,790.0,paid
38843,3931,08/24/2025,79.0,paid
38844,3931,2025-09-24,79.0,paid
38845,3931,2025-10-24,79.0,paid
38846,3931,2025-11-24,79.0,paid
38847,3931,2025-12-24,79.0,paid
38848,3932,2024-12-24,79.0,paid
38849,3932,2025-01-24,79.0,paid
38850,3932,2025-02-24,79.0,paid
38851,3932,03/24/2025,79.0,failed
38852,3932,04/24/2025,79.0,paid
38853,3932,2025-05-24,79.0,paid
38854,3932,2025-06-24,79.0,paid
38855,3932,2025-07-24,79.0,paid
38856,3932,24/08/2025,79.0,paid
38857,3932,2025-09-24,79.0,paid
38858,3932,24-Oct-2025,79.0,paid
38859,3932,2025-11-24,79.0,paid
38860,3932,2025-12-24,79.0,paid
38861,3933,08-Jul-2025,79.0,paid
38862,3933,2025-08-08,79.0,refunded
38863,3933,09/08/2025,79.0,paid
38864,3933,2025-10-08,79.0,paid
38865,3933,08-Nov-2025,79.0,paid
38866,3933,2025-12-08,79.0,failed
38867,3934,2025-09-30,79.0,paid
38868,3934,2025-10-30,79.0,paid
38869,3934,11/30/2025,79.0,failed
38870,3934,2025-12-30,79.0,paid
38871,3935,2024-12-24,290.0,paid
38872,3935,12/24/2025,290.0,paid
38873,3936,2024-09-13,$29.00,paid
38874,3936,2024-10-13,29.0,paid
38875,3937,26-Dec-2024,79.0,paid
38876,3937,2025-01-26,$79.00,paid
38877,3937,2025-02-26,79.0,paid
38878,3937,2025-03-26,79.0,paid
38879,3937,26/04/2025,79.0,paid
38880,3937,2025-05-26,79.0,paid
38881,3937,2025-06-26,79.0,paid
38882,3937,07/26/2025,$79.00,paid
38883,3937,2025-08-26,$79.00,paid
38884,3937,2025-09-26,79.0,paid
38885,3937,2025-10-26,0.79,paid
38886,3937,26-Nov-2025,79.0,paid
38887,3937,26-Dec-2025,79.0,paid
38888,3938,27/01/2023,79.0,paid
38889,3938,2023-02-27,79.0,paid
38890,3938,2023-03-27,79.0,paid
38891,3939,2023-06-15,29.0,paid
38892,3939,15/07/2023,29.0,paid
38893,3939,2023-08-15,29.0,paid
38894,3939,2023-09-15,29.0,paid
38895,3939,15/10/2023,$29.00,paid
38896,3939,2023-11-15,$29.00,paid
38897,3939,15-Dec-2023,29.0,paid
38898,3939,2024-01-15,$29.00,paid
38899,3939,2024-02-15,29.0,paid
38900,3939,2024-03-15,29.0,paid
38901,3939,2024-04-15,29.0,paid
38902,3939,2024-05-15,$29.00,paid
38903,3939,2024-06-15,29.0,paid
38904,3939,07/15/2024,29.0,paid
38905,3939,15-Aug-2024,29.0,paid
38906,3939,2024-09-15,29.0,paid
38907,3939,2024-10-15,29.0,paid
38908,3939,15-Nov-2024,29.0,paid
38909,3939,2024-12-15,29.0,paid
38910,3939,2025-01-15,29.0,paid
38911,3939,02/15/2025,29.0,paid
38912,3939,2025-03-15,29.0,paid
38913,3939,2025-04-15,29.0,paid
38914,3939,2025-05-15,29.0,paid
38915,3939,15-Jun-2025,29.0,paid
38916,3939,15-Jul-2025,29.0,paid
38917,3939,2025-08-15,29.0,paid
38918,3939,09/15/2025,29.0,paid
38919,3939,2025-10-15,29.0,paid
38920,3939,2025-11-15,29.0,paid
38921,3939,15-Dec-2025,29.0,paid
38922,3940,06/01/2023,79.0,failed
38923,3940,2023-02-06,79.0,paid
38924,3941,11-Aug-2024,199.0,paid
38925,3941,2024-09-11,199.0,paid
38926,3941,2024-10-11,199.0,paid
38927,3941,11-Nov-2024,199.0,paid
38928,3941,2024-12-11,199.0,paid
38929,3941,11-Jan-2025,199.0,paid
38930,3941,2025-02-11,199.0,paid
38931,3941,11-Mar-2025,199.0,paid
38932,3941,2025-04-11,19900.0,paid
38933,3941,2025-05-11,199.0,paid
38934,3941,11-Jun-2025,199.0,paid
38935,3941,2025-07-11,199.0,paid
38936,3941,2025-08-11,199.0,paid
38937,3941,2025-09-11,199.0,paid
38938,3941,2025-10-11,199.0,paid
38939,3941,11/11/2025,$199.00,paid
38940,3941,2025-12-11,199.0,failed
38941,3942,2023-03-03,199.0,paid
38942,3942,03/04/2023,199.0,paid
38943,3942,2023-05-03,$199.00,failed
38944,3942,2023-06-03,199.0,paid
38945,3942,03/07/2023,199.0,paid
38946,3942,08/03/2023,199.0,paid
38947,3942,03-Sep-2023,199.0,paid
38948,3942,03-Oct-2023,199.0,paid
38949,3942,2023-11-03,$199.00,paid
38950,3942,2023-12-03,199.0,paid
38951,3942,2024-01-03,199.0,failed
38952,3942,2024-02-03,199.0,paid
38953,3942,2024-03-03,199.0,paid
38954,3942,2024-04-03,199.0,paid
38955,3942,2024-05-03,199.0,paid
38956,3942,2024-06-03,$199.00,paid
38957,3942,2024-07-03,199.0,paid
38958,3942,03-Aug-2024,199.0,paid
38959,3942,03/09/2024,199.0,refunded
38960,3942,2024-10-03,199.0,paid
38961,3942,2024-11-03,199.0,paid
38962,3942,2024-12-03,199.0,paid
38963,3942,2025-01-03,$199.00,failed
38964,3942,2025-02-03,199.0,paid
38965,3942,2025-03-03,199.0,paid
38966,3942,2025-04-03,199.0,refunded
38967,3942,05/03/2025,199.0,paid
38968,3942,2025-06-03,199.0,paid
38969,3942,2025-07-03,$199.00,paid
38970,3942,03-Aug-2025,199.0,paid
38971,3942,2025-09-03,199.0,paid
38972,3942,2025-10-03,199.0,paid
38973,3942,03/11/2025,199.0,paid
38974,3942,2025-12-03,199.0,paid
38975,3943,2025-02-28,199.0,paid
38976,3943,03/28/2025,199.0,paid
38977,3943,2025-04-28,$199.00,paid
38978,3943,2025-05-28,199.0,paid
38979,3943,2025-06-28,$199.00,paid
38980,3944,2025-11-01,79.0,paid
38981,3944,12/01/2025,79.0,paid
38982,3945,02/04/2025,29.0,paid
38983,3945,2025-03-04,29.0,failed
38984,3945,04-Apr-2025,$29.00,paid
38985,3945,2025-05-04,29.0,paid
38986,3945,2025-06-04,29.0,paid
38987,3945,04-Jul-2025,29.0,paid
38988,3945,04-Aug-2025,29.0,paid
38989,3945,04/09/2025,29.0,paid
38990,3945,04-Oct-2025,29.0,paid
38991,3945,2025-11-04,29.0,paid
38992,3945,2025-12-04,29.0,paid
38993,3946,09-Jan-2023,1990.0,paid
38994,3947,2023-04-27,$290.00,paid
38995,3947,2024-04-27,290.0,paid
38996,3947,27-Apr-2025,290.0,paid
38997,3948,09/30/2025,29.0,paid
38998,3948,30/10/2025,29.0,paid
38999,3948,30-Nov-2025,$29.00,paid
39000,3948,2025-12-30,29.0,paid
39001,3949,28-Aug-2024,79.0,paid
39002,3949,28/09/2024,$79.00,paid
39003,3949,2024-10-28,79.0,paid
39004,3949,28/11/2024,79.0,paid
39005,3950,05/01/2025,290.0,paid
39006,3951,2023-11-24,29.0,paid
39007,3951,24-Dec-2023,29.0,paid
39008,3951,24/01/2024,29.0,paid
39009,3951,2024-02-24,29.0,paid
39010,3951,03/24/2024,29.0,paid
39011,3951,2024-04-24,29.0,paid
39012,3951,05/24/2024,29.0,paid
39013,3951,2024-06-24,29.0,paid
39014,3951,24/07/2024,29.0,paid
39015,3951,08/24/2024,29.0,paid
39016,3951,24-Sep-2024,29.0,paid
39017,3951,2024-10-24,29.0,paid
39018,3951,2024-11-24,29.0,paid
39019,3951,12/24/2024,29.0,paid
39020,3951,01/24/2025,29.0,paid
39021,3951,2025-02-24,29.0,paid
39022,3951,2025-03-24,29.0,paid
39023,3951,2025-04-24,29.0,paid
39024,3951,24/05/2025,29.0,paid
39025,3951,2025-06-24,29.0,paid
39026,3951,07/24/2025,29.0,paid
39027,3951,2025-08-24,29.0,paid
39028,3951,24/09/2025,29.0,paid
39029,3951,24-Oct-2025,29.0,paid
39030,3951,2025-11-24,29.0,failed
39031,3951,2025-12-24,29.0,paid
39032,3952,22/07/2025,79.0,paid
39033,3952,22/08/2025,79.0,paid
39034,3952,22-Sep-2025,79.0,paid
39035,3952,2025-10-22,79.0,failed
39036,3952,2025-11-22,79.0,paid
39037,3952,2025-12-22,$79.00,failed
39038,3953,14-Oct-2025,790.0,paid
39039,3954,2023-08-07,29.0,paid
39040,3954,2023-09-07,29.0,paid
39041,3954,2023-10-07,29.0,paid
39042,3954,11/07/2023,29.0,paid
39043,3954,2023-12-07,29.0,paid
39044,3954,2024-01-07,29.0,paid
39045,3954,2024-02-07,29.0,paid
39046,3954,2024-03-07,29.0,paid
39047,3954,04/07/2024,29.0,paid
39048,3954,2024-05-07,29.0,paid
39049,3954,06/07/2024,29.0,paid
39050,3954,2024-07-07,$29.00,paid
39051,3954,2024-08-07,29.0,paid
39052,3954,2024-09-07,29.0,paid
39053,3954,2024-10-07,29.0,paid
39054,3954,2024-11-07,29.0,paid
39055,3954,07/12/2024,29.0,paid
39056,3954,2025-01-07,29.0,paid
39057,3954,2025-02-07,29.0,paid
39058,3954,2025-03-07,29.0,paid
39059,3954,2025-04-07,29.0,paid
39060,3954,2025-05-07,29.0,failed
39061,3954,2025-06-07,29.0,paid
39062,3954,2025-07-07,29.0,paid
39063,3954,2025-08-07,29.0,paid
39064,3954,2025-09-07,29.0,paid
39065,3954,07/10/2025,29.0,paid
39066,3954,2025-11-07,$29.00,paid
39067,3954,12/07/2025,$29.00,paid
39068,3955,07/01/2024,79.0,paid
39069,3955,2024-02-07,79.0,paid
39070,3955,07-Mar-2024,79.0,paid
39071,3955,2024-04-07,79.0,paid
39072,3955,2024-05-07,79.0,paid
39073,3955,07/06/2024,79.0,paid
39074,3955,07/07/2024,$79.00,failed
39075,3955,2024-08-07,79.0,paid
39076,3955,07/09/2024,79.0,paid
39077,3955,10/07/2024,79.0,paid
39078,3955,07/11/2024,79.0,paid
39079,3955,2024-12-07,79.0,paid
39080,3955,2025-01-07,79.0,refunded
39081,3955,2025-02-07,79.0,paid
39082,3955,2025-03-07,79.0,paid
39083,3955,04/07/2025,79.0,failed
39084,3955,2025-05-07,79.0,paid
39085,3955,2025-06-07,79.0,paid
39086,3955,2025-07-07,79.0,paid
39087,3955,2025-08-07,$79.00,paid
39088,3955,2025-09-07,79.0,paid
39089,3955,2025-10-07,79.0,paid
39090,3955,2025-11-07,79.0,paid
39091,3955,2025-12-07,79.0,paid
39092,3956,2024-07-19,290.0,paid
39093,3956,2025-07-19,290.0,failed
39094,3957,05/11/2025,1990.0,paid
39095,3958,2023-09-26,790.0,paid
39096,3958,09/26/2024,$790.00,paid
39097,3958,2025-09-26,790.0,paid
39098,3959,2025-01-16,199.0,paid
39099,3959,02/16/2025,199.0,paid
39100,3959,2025-03-16,$199.00,paid
39101,3959,2025-04-16,199.0,paid
39102,3959,2025-05-16,199.0,paid
39103,3959,2025-06-16,199.0,paid
39104,3959,2025-07-16,199.0,paid
39105,3959,16/08/2025,199.0,paid
39106,3959,2025-09-16,199.0,paid
39107,3959,10/16/2025,199.0,paid
39108,3959,2025-11-16,199.0,paid
39109,3959,2025-12-16,199.0,paid
39110,3960,2025-12-10,0.29,paid
39111,3961,2023-02-07,1990.0,paid
39112,3961,2024-02-07,"$1,990.00",paid
39113,3961,2025-02-07,1990.0,paid
39114,3962,2023-08-02,79.0,paid
39115,3962,09/02/2023,79.0,failed
39116,3962,10/02/2023,79.0,paid
39117,3962,02/11/2023,79.0,paid
39118,3962,12/02/2023,79.0,paid
39119,3962,2024-01-02,79.0,paid
39120,3962,2024-02-02,79.0,paid
39121,3962,03/02/2024,79.0,paid
39122,3962,2024-04-02,79.0,paid
39123,3962,2024-05-02,79.0,paid
39124,3962,06/02/2024,79.0,paid
39125,3962,2024-07-02,79.0,paid
39126,3962,08/02/2024,79.0,paid
39127,3962,2024-09-02,79.0,paid
39128,3962,10/02/2024,79.0,paid
39129,3962,02-Nov-2024,$79.00,paid
39130,3962,02-Dec-2024,79.0,paid
39131,3962,2025-01-02,79.0,paid
39132,3962,2025-02-02,79.0,refunded
39133,3962,03/02/2025,79.0,paid
39134,3962,2025-04-02,79.0,paid
39135,3962,05/02/2025,79.0,paid
39136,3962,2025-06-02,79.0,paid
39137,3962,2025-07-02,79.0,paid
39138,3962,2025-08-02,79.0,paid
39139,3962,02/09/2025,79.0,paid
39140,3962,2025-10-02,79.0,paid
39141,3962,02-Nov-2025,79.0,failed
39142,3962,2025-12-02,79.0,paid
39143,3963,21-Mar-2023,199.0,paid
39144,3963,2023-04-21,199.0,paid
39145,3963,2023-05-21,199.0,paid
39146,3963,2023-06-21,199.0,paid
39147,3963,2023-07-21,199.0,paid
39148,3963,2023-08-21,199.0,paid
39149,3963,2023-09-21,199.0,paid
39150,3963,2023-10-21,199.0,paid
39151,3963,2023-11-21,199.0,paid
39152,3963,21/12/2023,$199.00,paid
39153,3963,2024-01-21,$199.00,paid
39154,3963,2024-02-21,199.0,paid
39155,3963,03/21/2024,199.0,paid
39156,3963,2024-04-21,199.0,paid
39157,3963,2024-05-21,$199.00,paid
39158,3963,2024-06-21,199.0,paid
39159,3963,2024-07-21,199.0,paid
39160,3963,08/21/2024,199.0,paid
39161,3963,09/21/2024,$199.00,paid
39162,3963,21-Oct-2024,199.0,paid
39163,3963,2024-11-21,199.0,paid
39164,3963,2024-12-21,199.0,paid
39165,3963,2025-01-21,199.0,paid
39166,3963,21/02/2025,199.0,failed
39167,3963,21/03/2025,199.0,paid
39168,3963,21-Apr-2025,199.0,paid
39169,3963,21/05/2025,199.0,paid
39170,3963,21-Jun-2025,199.0,paid
39171,3963,21-Jul-2025,199.0,paid
39172,3963,2025-08-21,199.0,paid
39173,3963,21/09/2025,$199.00,paid
39174,3963,10/21/2025,199.0,paid
39175,3963,21/11/2025,$199.00,failed
39176,3963,21/12/2025,199.0,paid
39177,3964,17-Feb-2024,79.0,failed
39178,3964,2024-03-17,79.0,paid
39179,3964,17/04/2024,79.0,failed
39180,3965,2024-07-14,29.0,paid
39181,3965,2024-08-14,29.0,paid
39182,3965,09/14/2024,29.0,paid
39183,3965,2024-10-14,29.0,paid
39184,3965,11/14/2024,29.0,paid
39185,3965,2024-12-14,29.0,paid
39186,3965,2025-01-14,29.0,paid
39187,3965,2025-02-14,2900.0,paid
39188,3965,14-Mar-2025,29.0,paid
39189,3965,2025-04-14,29.0,paid
39190,3965,2025-05-14,29.0,refunded
39191,3965,06/14/2025,$29.00,paid
39192,3965,2025-07-14,29.0,paid
39193,3965,2025-08-14,29.0,paid
39194,3965,2025-09-14,29.0,paid
39195,3965,2025-10-14,29.0,refunded
39196,3965,11/14/2025,29.0,failed
39197,3965,14/12/2025,29.0,paid
39198,3966,2023-05-25,29.0,paid
39199,3966,2023-06-25,29.0,paid
39200,3966,25-Jul-2023,29.0,paid
39201,3966,2023-08-25,29.0,paid
39202,3966,2023-09-25,29.0,paid
39203,3966,2023-10-25,29.0,paid
39204,3966,11/25/2023,$0.29,paid
39205,3966,12/25/2023,$29.00,paid
39206,3966,25/01/2024,29.0,paid
39207,3966,25/02/2024,$29.00,paid
39208,3966,25/03/2024,$29.00,paid
39209,3966,2024-04-25,29.0,paid
39210,3966,2024-05-25,29.0,paid
39211,3966,2024-06-25,29.0,paid
39212,3966,2024-07-25,29.0,paid
39213,3966,2024-08-25,29.0,paid
39214,3966,2024-09-25,29.0,paid
39215,3966,2024-10-25,$29.00,paid
39216,3966,2024-11-25,29.0,paid
39217,3966,2024-12-25,29.0,paid
39218,3966,25-Jan-2025,29.0,paid
39219,3966,2025-02-25,29.0,paid
39220,3966,2025-03-25,29.0,paid
39221,3966,25/04/2025,29.0,paid
39222,3966,2025-05-25,29.0,failed
39223,3966,25/06/2025,29.0,paid
39224,3966,2025-07-25,29.0,paid
39225,3966,2025-08-25,29.0,paid
39226,3966,2025-09-25,29.0,paid
39227,3966,2025-10-25,$29.00,paid
39228,3966,11/25/2025,29.0,paid
39229,3966,25/12/2025,29.0,paid
39230,3967,2024-07-29,29.0,paid
39231,3967,2024-08-29,29.0,paid
39232,3967,2024-09-29,2900.0,paid
39233,3967,29-Oct-2024,29.0,paid
39234,3967,2024-11-29,29.0,paid
39235,3967,29-Dec-2024,29.0,paid
39236,3967,29/01/2025,29.0,refunded
39237,3967,2025-02-28,29.0,paid
39238,3967,2025-03-28,29.0,paid
39239,3967,2025-04-28,29.0,paid
39240,3967,28/05/2025,29.0,failed
39241,3967,2025-06-28,29.0,paid
39242,3967,2025-07-28,29.0,paid
39243,3967,2025-08-28,29.0,failed
39244,3967,2025-09-28,29.0,failed
39245,3967,2025-10-28,0.29,paid
39246,3967,28-Nov-2025,29.0,paid
39247,3967,12/28/2025,29.0,paid
39248,3968,13/08/2025,29.0,failed
39249,3968,13-Sep-2025,29.0,paid
39250,3968,2025-10-13,29.0,paid
39251,3968,2025-11-13,29.0,paid
39252,3968,13/12/2025,29.0,paid
39253,3969,03/08/2024,29.0,paid
39254,3969,2024-09-03,29.0,refunded
39255,3969,2024-10-03,29.0,paid
39256,3969,2024-11-03,29.0,paid
39257,3969,03/12/2024,29.0,paid
39258,3970,17-Nov-2025,199.0,paid
39259,3970,2025-12-17,199.0,paid
39260,3971,06/12/2024,79.0,paid
39261,3971,2025-01-06,79.0,paid
39262,3971,2025-02-06,79.0,paid
39263,3971,2025-03-06,79.0,failed
39264,3971,2025-04-06,79.0,paid
39265,3971,05/06/2025,79.0,paid
39266,3971,2025-06-06,$79.00,paid
39267,3971,2025-07-06,79.0,paid
39268,3971,2025-08-06,79.0,paid
39269,3971,2025-09-06,79.0,paid
39270,3971,2025-10-06,79.0,paid
39271,3971,06-Nov-2025,79.0,paid
39272,3971,2025-12-06,79.0,paid
39273,3972,2023-01-18,29.0,paid
39274,3972,2023-02-18,29.0,failed
39275,3972,2023-03-18,29.0,paid
39276,3972,18/04/2023,29.0,paid
39277,3972,05/18/2023,29.0,paid
39278,3972,18/06/2023,29.0,paid
39279,3972,2023-07-18,29.0,paid
39280,3972,2023-08-18,29.0,paid
39281,3972,2023-09-18,29.0,paid
39282,3972,10/18/2023,$29.00,paid
39283,3973,2025-08-05,$29.00,paid
39284,3973,05/09/2025,$29.00,paid
39285,3973,05-Oct-2025,29.0,paid
39286,3973,2025-11-05,29.0,paid
39287,3973,2025-12-05,29.0,paid
39288,3974,14-Jul-2025,79.0,paid
39289,3974,08/14/2025,0.79,failed
39290,3974,2025-09-14,79.0,paid
39291,3974,2025-10-14,79.0,paid
39292,3974,2025-11-14,79.0,paid
39293,3974,12/14/2025,79.0,paid
39294,3975,2024-08-06,29.0,paid
39295,3975,2024-09-06,29.0,paid
39296,3975,2024-10-06,29.0,paid
39297,3975,06/11/2024,29.0,paid
39298,3975,2024-12-06,29.0,refunded
39299,3975,01/06/2025,29.0,failed
39300,3975,06/02/2025,29.0,paid
39301,3975,06-Mar-2025,29.0,paid
39302,3975,2025-04-06,29.0,paid
39303,3975,2025-05-06,29.0,paid
39304,3975,2025-06-06,29.0,paid
39305,3975,06/07/2025,29.0,paid
39306,3975,2025-08-06,29.0,paid
39307,3975,2025-09-06,29.0,paid
39308,3975,06/10/2025,29.0,paid
39309,3975,11/06/2025,29.0,paid
39310,3975,06-Dec-2025,29.0,paid
39311,3976,14/06/2024,$29.00,paid
39312,3976,07/14/2024,29.0,paid
39313,3976,2024-08-14,29.0,paid
39314,3976,14-Sep-2024,29.0,paid
39315,3976,2024-10-14,29.0,paid
39316,3976,2024-11-14,29.0,paid
39317,3976,2024-12-14,29.0,refunded
39318,3976,2025-01-14,29.0,paid
39319,3976,14/02/2025,29.0,failed
39320,3976,14/03/2025,29.0,paid
39321,3976,2025-04-14,29.0,paid
39322,3976,2025-05-14,29.0,paid
39323,3976,2025-06-14,29.0,paid
39324,3976,2025-07-14,$29.00,paid
39325,3976,2025-08-14,29.0,paid
39326,3976,2025-09-14,29.0,paid
39327,3976,10/14/2025,29.0,paid
39328,3976,14/11/2025,29.0,refunded
39329,3976,2025-12-14,29.0,paid
39330,3977,08/04/2025,199.0,paid
39331,3977,2025-05-08,199.0,paid
39332,3977,06/08/2025,199.0,paid
39333,3977,2025-07-08,199.0,paid
39334,3977,08/08/2025,199.0,paid
39335,3977,2025-09-08,199.0,paid
39336,3977,10/08/2025,199.0,paid
39337,3977,08/11/2025,199.0,paid
39338,3977,2025-12-08,1.99,paid
39339,3978,14/10/2025,29.0,paid
39340,3978,2025-11-14,29.0,paid
39341,3978,2025-12-14,29.0,paid
39342,3979,19-Sep-2024,199.0,paid
39343,3979,19/10/2024,199.0,paid
39344,3979,2024-11-19,199.0,paid
39345,3979,12/19/2024,199.0,paid
39346,3979,2025-01-19,19900.0,failed
39347,3979,02/19/2025,199.0,failed
39348,3979,2025-03-19,199.0,paid
39349,3979,2025-04-19,199.0,paid
39350,3979,2025-05-19,$199.00,paid
39351,3979,19-Jun-2025,199.0,paid
39352,3979,2025-07-19,199.0,refunded
39353,3979,19/08/2025,199.0,paid
39354,3979,2025-09-19,199.0,paid
39355,3979,19-Oct-2025,199.0,paid
39356,3979,19-Nov-2025,199.0,paid
39357,3979,19/12/2025,199.0,paid
39358,3980,2025-12-08,79.0,paid
39359,3981,2023-06-01,79.0,paid
39360,3981,2023-07-01,7900.0,paid
39361,3981,2023-08-01,79.0,paid
39362,3981,2023-09-01,79.0,paid
39363,3981,2023-10-01,79.0,paid
39364,3981,2023-11-01,79.0,failed
39365,3981,2023-12-01,79.0,paid
39366,3981,2024-01-01,79.0,paid
39367,3982,03/12/2024,$79.00,paid
39368,3982,12-Apr-2024,79.0,paid
39369,3982,12/05/2024,79.0,paid
39370,3982,2024-06-12,79.0,paid
39371,3982,2024-07-12,79.0,paid
39372,3982,12/08/2024,79.0,paid
39373,3982,2024-09-12,79.0,paid
39374,3982,10/12/2024,79.0,paid
39375,3982,2024-11-12,$79.00,paid
39376,3982,2024-12-12,79.0,paid
39377,3982,2025-01-12,79.0,failed
39378,3982,2025-02-12,79.0,paid
39379,3982,2025-03-12,79.0,paid
39380,3982,12/04/2025,79.0,paid
39381,3982,12-May-2025,79.0,paid
39382,3982,12/06/2025,$79.00,paid
39383,3982,2025-07-12,79.0,paid
39384,3982,08/12/2025,79.0,paid
39385,3982,09/12/2025,79.0,paid
39386,3982,2025-10-12,79.0,paid
39387,3982,12-Nov-2025,79.0,paid
39388,3982,2025-12-12,79.0,paid
39389,3983,2024-08-01,29.0,paid
39390,3983,09/01/2024,29.0,paid
39391,3983,2024-10-01,29.0,paid
39392,3983,01/11/2024,29.0,paid
39393,3983,2024-12-01,29.0,paid
39394,3983,2025-01-01,29.0,paid
39395,3983,2025-02-01,29.0,failed
39396,3983,2025-03-01,29.0,paid
39397,3983,2025-04-01,29.0,paid
39398,3983,2025-05-01,29.0,paid
39399,3983,01-Jun-2025,$29.00,paid
39400,3983,2025-07-01,29.0,paid
39401,3983,08/01/2025,29.0,paid
39402,3983,2025-09-01,29.0,paid
39403,3983,2025-10-01,29.0,paid
39404,3983,2025-11-01,29.0,paid
39405,3983,01-Dec-2025,$29.00,paid
39406,3984,2023-03-30,79.0,paid
39407,3984,2023-04-30,79.0,failed
39408,3984,2023-05-30,79.0,paid
39409,3984,30/06/2023,79.0,paid
39410,3984,2023-07-30,79.0,paid
39411,3984,30/08/2023,79.0,paid
39412,3985,07/28/2025,290.0,paid
39413,3986,21/06/2024,79.0,paid
39414,3987,2024-11-17,29.0,paid
39415,3987,2024-12-17,29.0,paid
39416,3987,2025-01-17,29.0,paid
39417,3987,17-Feb-2025,29.0,paid
39418,3987,17/03/2025,29.0,paid
39419,3987,17-Apr-2025,29.0,paid
39420,3987,05/17/2025,29.0,paid
39421,3987,2025-06-17,29.0,paid
39422,3987,2025-07-17,29.0,paid
39423,3987,2025-08-17,29.0,paid
39424,3987,2025-09-17,29.0,paid
39425,3987,2025-10-17,29.0,paid
39426,3987,11/17/2025,29.0,paid
39427,3987,2025-12-17,29.0,paid
39428,3988,2024-08-21,29.0,paid
39429,3988,2024-09-21,29.0,paid
39430,3988,2024-10-21,29.0,paid
39431,3988,21-Nov-2024,$29.00,failed
39432,3988,12/21/2024,$29.00,paid
39433,3988,21/01/2025,29.0,paid
39434,3988,2025-02-21,29.0,paid
39435,3988,2025-03-21,29.0,paid
39436,3988,2025-04-21,$29.00,paid
39437,3988,2025-05-21,29.0,paid
39438,3988,21-Jun-2025,29.0,paid
39439,3988,2025-07-21,29.0,paid
39440,3988,2025-08-21,29.0,paid
39441,3988,2025-09-21,29.0,paid
39442,3988,2025-10-21,29.0,paid
39443,3988,21-Nov-2025,29.0,refunded
39444,3988,12/21/2025,$29.00,paid
39445,3989,2025-07-13,$79.00,paid
39446,3989,2025-08-13,79.0,paid
39447,3989,2025-09-13,79.0,failed
39448,3989,2025-10-13,79.0,paid
39449,3989,2025-11-13,79.0,paid
39450,3989,2025-12-13,79.0,paid
39451,3990,2023-05-31,29.0,refunded
39452,3990,30-Jun-2023,29.0,paid
39453,3990,2023-07-30,2900.0,paid
39454,3990,30-Aug-2023,29.0,paid
39455,3990,2023-09-30,$29.00,paid
39456,3990,10/30/2023,29.0,paid
39457,3990,2023-11-30,29.0,paid
39458,3990,2023-12-30,29.0,paid
39459,3990,2024-01-30,29.0,paid
39460,3990,2024-02-29,29.0,paid
39461,3990,2024-03-29,29.0,paid
39462,3990,2024-04-29,29.0,paid
39463,3990,2024-05-29,29.0,paid
39464,3990,2024-06-29,29.0,paid
39465,3990,2024-07-29,29.0,paid
39466,3990,2024-08-29,29.0,paid
39467,3990,2024-09-29,$29.00,paid
39468,3990,29-Oct-2024,29.0,paid
39469,3990,29-Nov-2024,29.0,paid
39470,3990,2024-12-29,29.0,paid
39471,3990,29/01/2025,29.0,failed
39472,3990,28-Feb-2025,29.0,paid
39473,3990,2025-03-28,29.0,paid
39474,3990,2025-04-28,29.0,paid
39475,3990,2025-05-28,29.0,paid
39476,3990,2025-06-28,29.0,paid
39477,3991,13-Mar-2025,199.0,paid
39478,3991,13/04/2025,199.0,paid
39479,3991,2025-05-13,199.0,paid
39480,3991,13/06/2025,199.0,paid
39481,3991,2025-07-13,199.0,paid
39482,3991,13-Aug-2025,199.0,paid
39483,3991,2025-09-13,199.0,paid
39484,3991,10/13/2025,199.0,paid
39485,3991,13/11/2025,199.0,paid
39486,3991,2025-12-13,199.0,paid
39487,3992,09/05/2025,79.0,paid
39488,3992,2025-06-09,79.0,paid
39489,3992,2025-07-09,79.0,paid
39490,3992,2025-08-09,$79.00,paid
39491,3992,09/09/2025,79.0,paid
39492,3992,10/09/2025,79.0,paid
39493,3992,2025-11-09,79.0,refunded
