customer_id,month,login_count,feature_usage_count
2800,2025-08,33,19
2800,2025-09,21,16
2800,2025-10,33,18
2800,2025-11,27,19
2800,2025-12,32,18
2801,2024-11,30,15
2801,2024-12,33,19
2801,2025-01,27,19
2801,2025-02,27,15
2801,2025-03,31,17
2801,2025-04,29,21
2801,2025-05,32,20
2801,2025-06,26,17
2801,2025-07,32,21
2801,2025-08,29,14
2801,2025-09,32,20
2801,2025-10,29,19
2801,2025-11,24,20
2801,2025-12,31,15
2802,2025-11,29,17
2802,2025-12,31,19
2803,2023-03,6,2
2803,2023-04,6,4
2803,2023-05,9,8
2803,2023-06,10,4
2803,2023-07,6,2
2803,2023-08,9,6
2803,2023-09,4,1
2803,2023-10,11,3
2803,2023-11,3,1
2803,2023-12,10,9
2803,2024-01,12,0
2803,2024-02,7,7
2803,2024-03,2,9
2803,2024-04,0,6
2803,2024-05,6,5
2803,2024-06,8,2
2803,2024-07,10,4
2803,2024-08,10,2
2803,2024-09,7,6
2803,2024-10,5,8
2803,2024-11,9,10
2803,2024-12,7,5
2803,2025-01,7,4
2803,2025-02,10,9
2803,2025-03,13,7
2803,2025-04,3,3
2803,2025-05,10,2
2803,2025-06,7,5
2803,2025-07,15,4
2803,2025-08,1,7
2803,2025-09,12,11
2803,2025-10,6,0
2803,2025-11,9,6
2803,2025-12,10,3
2804,2025-03,30,18
2804,2025-04,23,18
2804,2025-05,27,18
2804,2025-06,29,18
2804,2025-07,32,16
2804,2025-08,25,12
2804,2025-09,30,13
2804,2025-10,25,20
2804,2025-11,30,18
2804,2025-12,23,20
2805,2025-07,34,18
2805,2025-08,37,20
2805,2025-09,33,24
2805,2025-10,31,27
2805,2025-11,38,24
2805,2025-12,41,24
2806,2025-11,21,12
2806,2025-12,17,9
2807,2025-09,29,24
2807,2025-10,33,21
2807,2025-11,37,24
2807,2025-12,41,18
2808,2024-11,35,21
2808,2024-12,21,21
2808,2025-01,38,17
2808,2025-02,27,24
2808,2025-03,46,17
2808,2025-04,34,22
2808,2025-05,36,21
2808,2025-06,35,25
2808,2025-07,30,19
2808,2025-08,28,17
2808,2025-09,17,11
2808,2025-10,13,6
2809,2025-12,30,17
2810,2024-06,45,22
2810,2024-07,28,28
2810,2024-08,35,18
2810,2024-09,44,20
2810,2024-10,42,25
2810,2024-11,41,24
2810,2024-12,38,18
2810,2025-01,35,26
2810,2025-02,46,16
2810,2025-03,40,27
2810,2025-04,38,16
2810,2025-05,45,22
2810,2025-06,33,20
2810,2025-07,43,23
2810,2025-08,28,29
2810,2025-09,40,21
2810,2025-10,44,21
2810,2025-11,38,23
2810,2025-12,40,25
2811,2025-09,28,11
2811,2025-10,21,15
2811,2025-11,24,18
2811,2025-12,25,19
2812,2023-04,10,4
2812,2023-05,8,6
2812,2023-06,4,2
2812,2023-07,11,3
2812,2023-08,14,5
2812,2023-09,8,7
2812,2023-10,9,5
2812,2023-11,16,1
2812,2023-12,10,8
2812,2024-01,9,3
2812,2024-02,10,6
2812,2024-03,10,5
2812,2024-04,6,3
2812,2024-05,5,6
2812,2024-06,8,6
2812,2024-07,17,6
2812,2024-08,16,3
2812,2024-09,14,4
2812,2024-10,5,3
2812,2024-11,9,10
2812,2024-12,14,7
2812,2025-01,12,3
2812,2025-02,12,3
2812,2025-03,15,6
2812,2025-04,11,7
2812,2025-05,5,9
2812,2025-06,6,6
2812,2025-07,11,6
2812,2025-08,7,3
2812,2025-09,7,4
2812,2025-10,8,6
2812,2025-11,8,6
2812,2025-12,12,5
2813,2023-02,21,19
2813,2023-03,20,16
2813,2023-04,31,20
2813,2023-05,20,17
2813,2023-06,23,12
2813,2023-07,26,18
2813,2023-08,24,10
2813,2023-09,19,17
2813,2023-10,27,16
2813,2023-11,19,13
2813,2023-12,22,11
2813,2024-01,25,12
2813,2024-02,24,12
2813,2024-03,20,11
2813,2024-04,21,15
2813,2024-05,21,15
2813,2024-06,29,15
2813,2024-07,19,13
2813,2024-08,29,15
2813,2024-09,21,13
2813,2024-10,30,18
2813,2024-11,24,14
2813,2024-12,26,13
2813,2025-01,28,15
2813,2025-02,20,17
2813,2025-03,21,9
2813,2025-04,29,17
2813,2025-05,22,20
2813,2025-06,28,8
2813,2025-07,21,18
2813,2025-08,33,14
2813,2025-09,28,13
2813,2025-10,26,13
2813,2025-11,18,14
2813,2025-12,36,13
2814,2024-04,8,5
2814,2024-05,11,0
2814,2024-06,8,6
2814,2024-07,7,1
2814,2024-08,9,8
2814,2024-09,9,5
2814,2024-10,2,10
2814,2024-11,10,7
2814,2024-12,8,6
2814,2025-01,14,3
2814,2025-02,14,8
2814,2025-03,10,3
2814,2025-04,12,1
2814,2025-05,11,0
2814,2025-06,3,4
2814,2025-07,9,0
2814,2025-08,0,0
2814,2025-09,11,7
2814,2025-10,4,1
2814,2025-11,3,1
2814,2025-12,5,5
2815,2025-04,27,24
2815,2025-05,31,17
2815,2025-06,34,21
2815,2025-07,34,15
2815,2025-08,34,20
2815,2025-09,33,22
2815,2025-10,30,17
2815,2025-11,36,14
2815,2025-12,35,16
2816,2025-05,28,13
2816,2025-06,32,24
2816,2025-07,30,16
2816,2025-08,28,18
2816,2025-09,22,14
2816,2025-10,30,20
2816,2025-11,31,20
2816,2025-12,31,17
2817,2024-03,2,6
2817,2024-04,5,7
2817,2024-05,8,8
2817,2024-06,2,6
2817,2024-07,11,2
2817,2024-08,14,9
2817,2024-09,12,4
2817,2024-10,4,4
2817,2024-11,13,11
2817,2024-12,13,1
2817,2025-01,11,7
2817,2025-02,1,4
2817,2025-03,9,4
2817,2025-04,0,3
2818,2023-10,21,11
2818,2023-11,27,17
2818,2023-12,22,16
2818,2024-01,26,13
2818,2024-02,27,15
2818,2024-03,26,18
2818,2024-04,21,15
2818,2024-05,24,15
2818,2024-06,20,16
2818,2024-07,22,12
2818,2024-08,30,17
2818,2024-09,29,13
2818,2024-10,24,13
2818,2024-11,23,17
2818,2024-12,29,11
2818,2025-01,20,21
2818,2025-02,25,15
2818,2025-03,28,10
2818,2025-04,20,19
2818,2025-05,22,19
2818,2025-06,28,17
2818,2025-07,28,20
2818,2025-08,27,15
2818,2025-09,29,15
2818,2025-10,32,14
2818,2025-11,19,13
2818,2025-12,26,17
2819,2023-01,16,1
2819,2023-02,8,6
2819,2023-03,10,6
2819,2023-04,10,3
2819,2023-05,0,5
2819,2023-06,9,1
2819,2023-07,7,8
2819,2023-08,9,6
2819,2023-09,5,7
2819,2023-10,18,7
2819,2023-11,11,6
2819,2023-12,7,8
2819,2024-01,9,11
2819,2024-02,17,4
2819,2024-03,13,4
2819,2024-04,14,3
2819,2024-05,10,7
2819,2024-06,13,2
2819,2024-07,11,6
2819,2024-08,5,9
2819,2024-09,16,6
2819,2024-10,9,4
2819,2024-11,20,8
2819,2024-12,7,1
2819,2025-01,8,4
2819,2025-02,11,6
2819,2025-03,14,0
2819,2025-04,12,8
2819,2025-05,2,3
2819,2025-06,8,7
2819,2025-07,8,5
2819,2025-08,6,6
2819,2025-09,7,3
2819,2025-10,10,8
2819,2025-11,11,5
2819,2025-12,14,4
2820,2024-04,5,7
2820,2024-05,6,0
2821,2024-05,28,16
2821,2024-06,27,22
2821,2024-07,28,18
2821,2024-08,36,19
2821,2024-09,23,20
2821,2024-10,27,12
2821,2024-11,32,18
2821,2024-12,30,19
2821,2025-01,28,19
2821,2025-02,34,17
2821,2025-03,29,16
2821,2025-04,32,22
2821,2025-05,30,20
2821,2025-06,28,17
2821,2025-07,36,16
2821,2025-08,33,16
2821,2025-09,23,21
2821,2025-10,36,17
2821,2025-11,35,15
2821,2025-12,36,17
2822,2025-08,17,7
2822,2025-09,8,9
2822,2025-10,14,6
2822,2025-11,12,8
2822,2025-12,12,6
2823,2025-09,9,0
2823,2025-10,5,4
2823,2025-11,8,5
2823,2025-12,1,8
2824,2023-01,14,12
2824,2023-02,24,8
2824,2023-03,19,9
2824,2023-04,19,15
2824,2023-05,17,8
2824,2023-06,27,15
2824,2023-07,17,12
2824,2023-08,18,14
2824,2023-09,22,13
2824,2023-10,20,12
2824,2023-11,18,14
2824,2023-12,23,9
2824,2024-01,25,10
2824,2024-02,18,16
2824,2024-03,19,15
2824,2024-04,18,12
2824,2024-05,18,6
2824,2024-06,21,10
2824,2024-07,15,11
2824,2024-08,17,10
2824,2024-09,12,19
2824,2024-10,14,15
2824,2024-11,22,11
2824,2024-12,16,12
2824,2025-01,21,12
2824,2025-02,18,12
2824,2025-03,24,9
2824,2025-04,18,7
2824,2025-05,17,11
2824,2025-06,28,9
2824,2025-07,16,9
2824,2025-08,21,9
2824,2025-09,18,7
2824,2025-10,21,8
2824,2025-11,24,13
2824,2025-12,15,10
2825,2024-08,3,2
2825,2024-09,5,0
2825,2024-10,5,5
2826,2023-04,5,4
2826,2023-05,5,7
2826,2023-06,12,4
2826,2023-07,8,0
2826,2023-08,7,5
2826,2023-09,13,2
2826,2023-10,0,5
2826,2023-11,8,1
2826,2023-12,5,6
2826,2024-01,0,8
2826,2024-02,6,5
2826,2024-03,10,5
2826,2024-04,5,7
2826,2024-05,8,1
2826,2024-06,12,0
2826,2024-07,8,8
2826,2024-08,9,6
2826,2024-09,4,2
2826,2024-10,9,6
2826,2024-11,13,3
2826,2024-12,12,1
2826,2025-01,11,6
2826,2025-02,2,5
2826,2025-03,6,5
2826,2025-04,4,4
2826,2025-05,6,3
2826,2025-06,4,6
2826,2025-07,16,5
2826,2025-08,15,6
2826,2025-09,4,6
2826,2025-10,7,7
2826,2025-11,6,7
2826,2025-12,3,5
2827,2023-09,38,25
2827,2023-10,32,20
2827,2023-11,35,26
2827,2023-12,43,23
2827,2024-01,39,23
2827,2024-02,34,22
2827,2024-03,34,21
2827,2024-04,37,27
2827,2024-05,38,21
2827,2024-06,40,20
2827,2024-07,48,24
2827,2024-08,28,20
2827,2024-09,45,23
2827,2024-10,36,24
2827,2024-11,31,19
2827,2024-12,32,21
2827,2025-01,44,24
2827,2025-02,39,20
2827,2025-03,41,20
2827,2025-04,37,25
2827,2025-05,37,25
2827,2025-06,37,26
2827,2025-07,39,20
2827,2025-08,35,22
2827,2025-09,41,28
2827,2025-10,32,21
2827,2025-11,42,22
2827,2025-12,37,24
2828,2023-11,20,18
2828,2023-12,26,17
2828,2024-01,28,18
2828,2024-02,27,15
2828,2024-03,18,22
2828,2024-04,21,14
2828,2024-05,27,21
2828,2024-06,28,20
2828,2024-07,20,16
2828,2024-08,30,14
2828,2024-09,23,14
2828,2024-10,31,18
2828,2024-11,24,14
2828,2024-12,28,20
2828,2025-01,24,15
2828,2025-02,26,17
2828,2025-03,29,14
2828,2025-04,29,13
2828,2025-05,26,14
2828,2025-06,27,17
2828,2025-07,29,15
2828,2025-08,37,16
2828,2025-09,33,16
2828,2025-10,23,14
2828,2025-11,33,15
2828,2025-12,21,15
2829,2024-01,17,10
2829,2024-02,12,10
2829,2024-03,17,13
2829,2024-04,18,11
2829,2024-05,21,7
2829,2024-06,19,5
2829,2024-07,9,8
2829,2024-08,15,4
2829,2024-09,13,8
2829,2024-10,13,13
2829,2024-11,20,9
2829,2024-12,19,10
2829,2025-01,10,13
2829,2025-02,19,8
2829,2025-03,25,8
2829,2025-04,13,12
2829,2025-05,14,11
2829,2025-06,7,11
2829,2025-07,17,12
2829,2025-08,12,12
2829,2025-09,16,11
2829,2025-10,16,9
2829,2025-11,16,9
2829,2025-12,9,9
2830,2025-04,23,13
2830,2025-05,17,20
2830,2025-06,27,12
2830,2025-07,24,14
2830,2025-08,25,14
2830,2025-09,25,11
2830,2025-10,25,16
2830,2025-11,28,9
2830,2025-12,28,12
2831,2023-12,29,15
2831,2024-01,17,10
2831,2024-02,11,11
2831,2024-03,3,7
2832,2024-07,7,7
2832,2024-08,22,3
2832,2024-09,9,14
2832,2024-10,15,9
2832,2024-11,8,1
2832,2024-12,8,7
2832,2025-01,9,9
2832,2025-02,13,6
2832,2025-03,8,5
2832,2025-04,10,0
2832,2025-05,13,3
2832,2025-06,19,11
2832,2025-07,6,7
2832,2025-08,10,10
2832,2025-09,14,10
2832,2025-10,5,8
2832,2025-11,16,6
2832,2025-12,16,8
2833,2025-05,5,7
2833,2025-06,14,7
2833,2025-07,10,6
2833,2025-08,10,5
2833,2025-09,5,5
2833,2025-10,13,9
2833,2025-11,9,7
2833,2025-12,11,6
2834,2023-03,25,9
2834,2023-04,27,15
2834,2023-05,19,12
2834,2023-06,14,16
2834,2023-07,21,17
2834,2023-08,25,13
2834,2023-09,28,14
2834,2023-10,19,16
2834,2023-11,12,10
2834,2023-12,14,8
2834,2024-01,3,0
2835,2024-05,17,4
2835,2024-06,9,10
2835,2024-07,13,13
2835,2024-08,13,4
2835,2024-09,15,2
2835,2024-10,3,3
2835,2024-11,4,3
2836,2023-10,42,22
2836,2023-11,30,25
2836,2023-12,39,25
2836,2024-01,35,25
2836,2024-02,36,23
2836,2024-03,40,20
2836,2024-04,37,19
2836,2024-05,44,21
2836,2024-06,46,25
2836,2024-07,40,20
2836,2024-08,41,30
2836,2024-09,39,22
2836,2024-10,46,29
2836,2024-11,37,25
2836,2024-12,45,23
2836,2025-01,40,24
2836,2025-02,37,18
2836,2025-03,39,25
2836,2025-04,39,23
2836,2025-05,42,24
2836,2025-06,45,19
2836,2025-07,46,24
2836,2025-08,43,21
2836,2025-09,42,22
2836,2025-10,30,25
2836,2025-11,40,26
2836,2025-12,41,26
2837,2025-02,11,3
2837,2025-03,13,6
2837,2025-04,10,5
2837,2025-05,13,6
2837,2025-06,16,4
2837,2025-07,19,11
2837,2025-08,15,5
2837,2025-09,11,6
2837,2025-10,2,0
2837,2025-11,2,0
2838,2024-11,17,3
2838,2024-12,16,6
2838,2025-01,15,9
2838,2025-02,19,6
2838,2025-03,22,7
2838,2025-04,8,2
2838,2025-05,16,8
2838,2025-06,14,11
2838,2025-07,10,7
2838,2025-08,19,7
2838,2025-09,20,7
2838,2025-10,13,11
2838,2025-11,15,9
2838,2025-12,11,8
2839,2023-07,4,6
2839,2023-08,3,9
2839,2023-09,16,6
2839,2023-10,14,7
2839,2023-11,8,6
2839,2023-12,11,6
2839,2024-01,13,7
2839,2024-02,11,5
2839,2024-03,13,8
2839,2024-04,12,4
2839,2024-05,7,9
2839,2024-06,8,6
2839,2024-07,5,8
2839,2024-08,7,3
2839,2024-09,8,8
2839,2024-10,11,5
2839,2024-11,18,8
2839,2024-12,4,4
2839,2025-01,4,5
2839,2025-02,16,7
2839,2025-03,11,5
2839,2025-04,13,2
2839,2025-05,11,7
2839,2025-06,6,4
2839,2025-07,19,8
2839,2025-08,5,4
2839,2025-09,11,14
2839,2025-10,15,10
2839,2025-11,13,4
2839,2025-12,18,9
2840,2024-11,28,12
2840,2024-12,25,12
2840,2025-01,19,12
2840,2025-02,24,17
2840,2025-03,18,9
2840,2025-04,23,12
2840,2025-05,27,16
2840,2025-06,25,15
2840,2025-07,23,17
2840,2025-08,20,13
2840,2025-09,20,12
2840,2025-10,17,17
2840,2025-11,14,16
2840,2025-12,23,17
2841,2024-07,25,16
2841,2024-08,16,11
2841,2024-09,23,13
2841,2024-10,27,11
2841,2024-11,25,16
2841,2024-12,22,13
2841,2025-01,16,14
2841,2025-02,25,11
2841,2025-03,17,11
2841,2025-04,21,15
2841,2025-05,22,10
2841,2025-06,13,17
2841,2025-07,16,12
2841,2025-08,21,7
2841,2025-09,15,6
2841,2025-10,25,12
2841,2025-11,21,13
2841,2025-12,14,7
2842,2025-08,31,15
2842,2025-09,30,19
2842,2025-10,36,25
2842,2025-11,24,18
2842,2025-12,33,18
2843,2025-02,24,16
2843,2025-03,29,17
2843,2025-04,25,10
2843,2025-05,34,11
2843,2025-06,37,17
2843,2025-07,27,13
2843,2025-08,23,15
2843,2025-09,30,22
2843,2025-10,23,19
2843,2025-11,22,15
2843,2025-12,32,14
2844,2025-12,41,24
2845,2024-07,35,24
2845,2024-08,35,25
2845,2024-09,34,25
2845,2024-10,39,18
2845,2024-11,32,22
2845,2024-12,25,9
2845,2025-01,12,7
2845,2025-02,11,5
2846,2025-10,13,10
2846,2025-11,15,6
2846,2025-12,20,6
2847,2023-06,2,7
2847,2023-07,0,0
2848,2023-01,24,12
2848,2023-02,20,14
2848,2023-03,26,18
2848,2023-04,24,10
2848,2023-05,11,9
2848,2023-06,7,1
2849,2025-05,13,10
2849,2025-06,16,13
2849,2025-07,13,8
2849,2025-08,14,18
2849,2025-09,20,7
2849,2025-10,8,3
2849,2025-11,10,10
2849,2025-12,5,1
2850,2024-10,12,10
2850,2024-11,11,7
2850,2024-12,17,7
2850,2025-01,15,6
2850,2025-02,11,6
2850,2025-03,15,8
2850,2025-04,15,3
2850,2025-05,10,11
2850,2025-06,18,5
2850,2025-07,19,4
2850,2025-08,14,10
2850,2025-09,14,10
2850,2025-10,12,11
2850,2025-11,15,9
2850,2025-12,19,15
2851,2023-01,40,26
2851,2023-02,37,24
2851,2023-03,40,18
2851,2023-04,36,22
2851,2023-05,41,33
2851,2023-06,36,21
2851,2023-07,39,17
2851,2023-08,30,22
2851,2023-09,35,26
2851,2023-10,36,18
2851,2023-11,33,26
2851,2023-12,35,21
2851,2024-01,36,21
2851,2024-02,39,28
2851,2024-03,40,25
2851,2024-04,34,23
2851,2024-05,43,22
2851,2024-06,37,25
2851,2024-07,44,26
2851,2024-08,32,23
2851,2024-09,35,21
2851,2024-10,32,22
2851,2024-11,34,22
2851,2024-12,39,23
2851,2025-01,41,21
2851,2025-02,31,27
2851,2025-03,40,24
2851,2025-04,40,23
2851,2025-05,41,20
2851,2025-06,41,23
2851,2025-07,38,21
2851,2025-08,39,22
2851,2025-09,41,21
2851,2025-10,33,24
2851,2025-11,46,23
2851,2025-12,37,28
2852,2024-11,19,8
2852,2024-12,21,14
2852,2025-01,24,9
2852,2025-02,21,11
2852,2025-03,17,10
2852,2025-04,19,15
2852,2025-05,18,11
2852,2025-06,21,12
2852,2025-07,19,18
2852,2025-08,24,13
2852,2025-09,15,16
2852,2025-10,20,8
2852,2025-11,14,12
2852,2025-12,22,10
2853,2023-07,16,9
2853,2023-08,19,9
2853,2023-09,15,5
2853,2023-10,25,8
2853,2023-11,17,9
2853,2023-12,17,8
2853,2024-01,16,16
2853,2024-02,20,7
2853,2024-03,15,7
2853,2024-04,11,13
2853,2024-05,17,14
2853,2024-06,14,14
2853,2024-07,18,10
2853,2024-08,22,11
2853,2024-09,18,12
2853,2024-10,8,12
2853,2024-11,15,7
2853,2024-12,15,8
2853,2025-01,24,8
2853,2025-02,20,12
2853,2025-03,16,8
2853,2025-04,17,8
2853,2025-05,14,13
2853,2025-06,24,10
2853,2025-07,12,14
2853,2025-08,20,14
2853,2025-09,16,13
2853,2025-10,16,8
2853,2025-11,13,10
2853,2025-12,25,13
2854,2024-10,38,22
2854,2024-11,40,20
2854,2024-12,35,19
2854,2025-01,30,23
2854,2025-02,36,23
2854,2025-03,36,23
2854,2025-04,35,22
2854,2025-05,36,20
2854,2025-06,36,20
2854,2025-07,33,23
2854,2025-08,40,21
2854,2025-09,36,30
2854,2025-10,40,23
2854,2025-11,34,24
2854,2025-12,36,24
2855,2024-02,28,12
2855,2024-03,27,2
2855,2024-04,6,5
2856,2024-04,43,21
2856,2024-05,37,24
2856,2024-06,39,16
2856,2024-07,31,27
2856,2024-08,37,28
2856,2024-09,35,17
2856,2024-10,37,22
2856,2024-11,33,28
2856,2024-12,38,24
2856,2025-01,44,26
2856,2025-02,36,27
2856,2025-03,45,23
2856,2025-04,37,25
2856,2025-05,36,19
2856,2025-06,43,24
2856,2025-07,34,25
2856,2025-08,39,21
2856,2025-09,39,28
2856,2025-10,34,21
2856,2025-11,46,27
2856,2025-12,41,25
2857,2023-07,18,11
2857,2023-08,16,11
2857,2023-09,9,3
2857,2023-10,8,10
2857,2023-11,3,2
2858,2025-12,35,15
2859,2023-08,20,17
2859,2023-09,27,17
2859,2023-10,18,20
2859,2023-11,25,15
2859,2023-12,21,7
2859,2024-01,18,11
2859,2024-02,20,11
2859,2024-03,20,14
2859,2024-04,21,11
2859,2024-05,19,16
2859,2024-06,19,14
2859,2024-07,21,7
2859,2024-08,30,16
2859,2024-09,30,15
2859,2024-10,21,14
2859,2024-11,19,10
2859,2024-12,29,11
2859,2025-01,21,14
2859,2025-02,20,15
2859,2025-03,20,23
2859,2025-04,13,10
2859,2025-05,25,7
2859,2025-06,21,11
2859,2025-07,20,16
2859,2025-08,21,10
2859,2025-09,25,13
2859,2025-10,15,10
2859,2025-11,20,14
2859,2025-12,20,15
2860,2023-09,9,9
2860,2023-10,2,0
2860,2023-11,4,0
2861,2023-11,20,8
2861,2023-12,28,5
2861,2024-01,14,6
2861,2024-02,8,6
2861,2024-03,4,0
2862,2024-12,35,21
2862,2025-01,37,26
2862,2025-02,38,28
2862,2025-03,28,21
2862,2025-04,34,16
2862,2025-05,40,24
2862,2025-06,40,21
2862,2025-07,31,23
2862,2025-08,35,24
2862,2025-09,40,19
2862,2025-10,35,18
2862,2025-11,39,21
2862,2025-12,30,17
2863,2023-12,34,21
2863,2024-01,39,20
2863,2024-02,41,22
2863,2024-03,41,18
2863,2024-04,42,25
2863,2024-05,36,20
2863,2024-06,41,20
2863,2024-07,35,23
2863,2024-08,31,21
2863,2024-09,32,16
2863,2024-10,44,19
2863,2024-11,38,27
2863,2024-12,33,17
2863,2025-01,43,18
2863,2025-02,34,19
2863,2025-03,36,16
2863,2025-04,38,22
2863,2025-05,39,24
2863,2025-06,37,20
2863,2025-07,36,19
2863,2025-08,36,19
2863,2025-09,36,20
2863,2025-10,32,24
2863,2025-11,39,21
2863,2025-12,29,18
2864,2025-02,9,5
2864,2025-03,14,9
2864,2025-04,4,1
2864,2025-06,14,9
2864,2025-07,26,3
2864,2025-08,16,6
2864,2025-09,20,8
2864,2025-10,15,13
2864,2025-11,13,9
2864,2025-12,12,5
2865,2023-11,20,8
2865,2023-12,19,11
2865,2024-01,11,9
2865,2024-02,13,8
2865,2024-03,12,9
2865,2024-04,18,4
2865,2024-05,12,7
2865,2024-06,15,12
2865,2024-07,16,3
2865,2024-08,17,8
2865,2024-09,17,5
2865,2024-10,15,10
2865,2024-11,20,7
2865,2024-12,18,6
2865,2025-01,12,12
2865,2025-02,23,14
2865,2025-03,9,9
2865,2025-04,10,14
2865,2025-05,17,11
2865,2025-06,14,11
2865,2025-07,12,9
2865,2025-08,19,6
2865,2025-09,12,8
2865,2025-10,14,6
2865,2025-11,13,11
2865,2025-12,11,14
2866,2024-06,34,18
2866,2024-07,24,21
2866,2024-08,35,17
2866,2024-09,33,15
2866,2024-10,30,21
2866,2024-11,31,19
2866,2024-12,26,18
2866,2025-01,19,9
2866,2025-02,7,5
2867,2024-07,16,8
2867,2024-08,20,9
2867,2024-09,17,7
2867,2024-10,17,8
2867,2024-11,18,15
2867,2024-12,15,6
2867,2025-01,21,11
2867,2025-02,16,9
2867,2025-03,18,7
2867,2025-04,20,7
2867,2025-05,18,12
2867,2025-06,14,12
2867,2025-07,19,11
2867,2025-08,19,4
2867,2025-09,20,9
2867,2025-10,19,12
2867,2025-11,16,10
2867,2025-12,16,13
2868,2023-09,21,15
2868,2023-10,17,10
2868,2023-11,15,10
2868,2023-12,20,10
2868,2024-01,15,13
2868,2024-02,17,11
2868,2024-03,12,7
2868,2024-04,14,10
2868,2024-05,14,10
2868,2024-06,15,16
2868,2024-07,20,10
2868,2024-08,22,11
2868,2024-09,17,7
2868,2024-10,18,10
2868,2024-11,23,6
2868,2024-12,17,8
2868,2025-01,16,8
2868,2025-02,17,6
2868,2025-03,17,13
2868,2025-04,18,11
2868,2025-05,21,12
2868,2025-06,14,12
2868,2025-07,16,14
2868,2025-08,21,9
2868,2025-09,12,12
2868,2025-10,18,13
2868,2025-11,18,9
2868,2025-12,13,8
2869,2025-03,32,23
2869,2025-04,27,20
2869,2025-05,37,19
2869,2025-06,33,17
2869,2025-07,18,13
2869,2025-08,17,8
2869,2025-09,11,5
2869,2025-10,31,19
2869,2025-11,25,18
2869,2025-12,27,21
2870,2025-06,20,16
2870,2025-07,31,14
2870,2025-08,27,17
2870,2025-09,32,14
2870,2025-10,28,10
2870,2025-11,19,15
2870,2025-12,26,17
2871,2025-04,25,19
2871,2025-05,25,19
2871,2025-06,29,17
2871,2025-07,20,20
2871,2025-08,33,15
2871,2025-09,28,15
2871,2025-10,28,19
2871,2025-11,24,18
2871,2025-12,30,19
2872,2025-03,13,4
2872,2025-04,6,8
2872,2025-05,15,9
2872,2025-06,6,7
2872,2025-07,11,5
2872,2025-08,18,8
2872,2025-09,7,5
2872,2025-10,12,1
2872,2025-11,16,11
2872,2025-12,5,7
2873,2023-08,2,4
2874,2025-03,11,11
2874,2025-04,23,11
2874,2025-05,18,13
2874,2025-06,20,9
2874,2025-07,19,7
2874,2025-08,22,12
2874,2025-09,12,16
2874,2025-10,11,7
2874,2025-11,14,12
2874,2025-12,18,11
2875,2023-12,30,21
2875,2024-01,36,18
2875,2024-02,33,20
2875,2024-03,28,22
2875,2024-04,32,20
2875,2024-05,38,23
2875,2024-06,31,19
2875,2024-07,33,19
2875,2024-08,33,19
2875,2024-09,32,16
2875,2024-10,35,19
2875,2024-11,31,18
2875,2024-12,35,16
2875,2025-01,41,22
2875,2025-02,33,17
2875,2025-03,38,19
2875,2025-04,29,18
2875,2025-05,31,21
2875,2025-06,33,23
2875,2025-07,33,21
2875,2025-08,30,20
2875,2025-09,33,20
2875,2025-10,33,18
2875,2025-11,32,17
2875,2025-12,36,20
2876,2023-02,8,0
2876,2023-03,14,7
2876,2023-04,3,6
2876,2023-05,7,5
2876,2023-06,7,5
2876,2023-07,6,8
2876,2023-08,6,4
2876,2023-09,7,7
2876,2023-10,6,6
2876,2023-11,9,6
2876,2023-12,11,6
2876,2024-01,13,5
2876,2024-02,10,5
2876,2024-03,12,6
2876,2024-04,0,3
2876,2024-05,13,5
2876,2024-06,9,4
2876,2024-07,9,6
2876,2024-08,8,2
2876,2024-09,10,5
2876,2024-10,8,0
2876,2024-11,3,6
2876,2024-12,3,6
2876,2025-01,12,0
2876,2025-02,7,3
2876,2025-03,1,9
2876,2025-04,15,5
2876,2025-05,12,7
2876,2025-06,13,5
2876,2025-07,6,9
2876,2025-08,1,1
2876,2025-09,16,5
2876,2025-10,4,3
2876,2025-11,14,3
2876,2025-12,9,2
2877,2024-08,40,16
2877,2024-09,38,25
2877,2024-10,29,22
2877,2024-11,27,20
2877,2024-12,29,22
2877,2025-01,33,19
2877,2025-02,36,17
2877,2025-03,34,22
2877,2025-04,32,20
2877,2025-05,32,24
2877,2025-06,39,20
2877,2025-07,33,17
2877,2025-08,43,22
2877,2025-09,37,24
2877,2025-10,33,19
2877,2025-11,39,18
2877,2025-12,33,21
2878,2024-07,14,5
2878,2024-08,20,10
2878,2024-09,16,11
2878,2024-10,18,10
2878,2024-11,13,12
2878,2024-12,23,8
2878,2025-01,11,10
2878,2025-02,18,12
2878,2025-03,22,8
2878,2025-04,23,13
2878,2025-05,16,11
2878,2025-06,17,8
2878,2025-07,19,8
2878,2025-08,16,11
2878,2025-09,22,7
2878,2025-10,15,7
2878,2025-11,15,10
2878,2025-12,15,8
2879,2024-12,10,5
2879,2025-01,7,2
2879,2025-02,13,6
2879,2025-03,15,15
2879,2025-04,15,10
2879,2025-05,16,10
2879,2025-06,18,10
2879,2025-07,21,12
2879,2025-08,17,10
2879,2025-09,30,12
2879,2025-10,22,17
2879,2025-11,12,10
2879,2025-12,13,5
2880,2023-01,13,15
2880,2023-02,24,8
2880,2023-03,19,12
2880,2023-04,23,11
2880,2023-05,13,8
2880,2023-06,19,5
2880,2023-07,11,13
2880,2023-08,28,8
2880,2023-09,17,10
2880,2023-10,18,8
2880,2023-11,17,13
2880,2023-12,15,10
2880,2024-01,22,10
