ticket_id,customer_id,created_date,resolved_date,priority,category
4467,3176,2025-10-23,2025-10-31,Medium,Onboarding
4468,3177,2024-11-09,2024-11-11,Low,Feature Request
4469,3181,2023-05-27,2023-06-03,Low,Bug Report
4470,3182,2023-09-07,2023-09-13,Urgent,Onboarding
4471,3183,2024-06-21,2024-07-01,Low,Feature Request
4472,3183,2025-09-26,,Medium,Billing
4473,3183,2024-08-25,2024-08-27,Urgent,Onboarding
4474,3183,2023-09-27,2023-10-05,Urgent,Login Issue
4475,3184,2025-12-30,2026-01-03,Low,Bug Report
4476,3184,2023-08-18,2023-08-21,Medium,Feature Request
4477,3184,2023-04-24,2023-04-28,High,Login Issue
4478,3185,2023-12-05,2023-12-15,Medium,Onboarding
4479,3185,2023-04-10,2023-04-11,High,Billing
4480,3185,2024-02-05,2024-02-06,Low,Billing
4481,3186,2025-06-08,2025-06-09,Low,Bug Report
4482,3186,2025-04-25,2025-04-29,Medium,Onboarding
4483,3186,2023-05-23,2023-05-24,Medium,Bug Report
4484,3186,2025-03-04,2025-03-05,Medium,Billing
4485,3187,2025-01-28,2025-02-01,Low,Billing
4486,3187,2025-12-30,2026-01-01,Low,Bug Report
4487,3187,2023-02-27,2023-03-03,Urgent,Billing
4488,3188,2025-02-23,2025-02-27,Low,Bug Report
4489,3188,2023-02-20,2023-02-22,High,Billing
4490,3189,2023-04-27,2023-05-06,Low,Feature Request
4491,3189,2025-10-20,2025-10-24,Low,Feature Request
4492,3189,2024-06-23,2024-06-27,Urgent,Onboarding
4493,3189,2023-11-30,2023-12-09,Low,Login Issue
4494,3190,2025-03-13,2025-03-24,High,Login Issue
4495,3193,2025-06-08,2025-06-15,High,Feature Request
4496,3193,2023-12-04,2023-12-08,Medium,Onboarding
4497,3193,2025-08-29,2025-09-02,High,Onboarding
4498,3194,2024-03-25,2024-03-27,High,Billing
4499,3194,2024-03-02,2024-03-03,Medium,Onboarding
4500,3195,2025-07-29,2025-08-04,Low,Onboarding
4501,3195,2023-04-22,2023-04-30,Low,Feature Request
4502,3195,2024-04-30,2024-05-02,Low,Onboarding
4503,3195,2025-07-05,2025-07-14,High,Login Issue
4504,3196,2023-04-17,2023-04-23,Low,Login Issue
4505,3197,2025-09-13,2025-09-23,Low,Login Issue
4506,3198,2023-03-06,,High,Billing
4507,3200,2024-04-24,2024-04-25,Low,Bug Report
4508,3202,2023-04-26,,Low,Bug Report
4509,3203,2025-12-26,2025-12-31,Low,Billing
4510,3204,2025-11-09,2025-11-16,Low,Billing
4511,3205,2025-07-07,2025-07-16,Medium,Feature Request
4512,3205,2023-06-29,2023-07-05,Low,Login Issue
4513,3206,2023-01-25,2023-01-26,Low,Onboarding
4514,3206,2024-08-24,2024-08-25,Medium,Login Issue
4515,3207,2024-08-18,2024-08-23,Medium,Feature Request
4516,3208,2025-02-22,2025-02-24,Low,Onboarding
4517,3209,2024-07-24,2024-08-01,Medium,Billing
4518,3209,2023-04-02,2023-04-08,Low,Bug Report
4519,3211,2025-11-22,2025-12-05,Low,Onboarding
4520,3211,2023-11-25,2023-11-26,Low,Login Issue
4521,3211,2023-09-22,2023-10-11,Medium,Bug Report
4522,3211,2023-07-22,2023-07-25,Low,Onboarding
4523,3213,2024-09-04,2024-09-06,High,Onboarding
4524,3213,2025-01-19,2025-01-23,Medium,Bug Report
4525,3214,2024-08-24,2024-09-02,Low,Feature Request
4526,3214,2025-08-05,2025-08-18,Medium,Onboarding
4527,3215,2025-04-02,2025-04-06,Medium,Bug Report
4528,3216,2023-09-14,2023-09-17,High,Billing
4529,3216,2023-05-10,2023-05-12,Medium,Billing
4530,3216,2025-02-23,2025-02-26,Low,Feature Request
4531,3217,2024-06-26,2024-07-02,High,Feature Request
4532,3217,2024-09-08,2024-09-09,Medium,Onboarding
4533,3217,2024-06-09,2024-06-15,Low,Bug Report
4534,3217,2023-11-21,2023-11-22,Medium,Bug Report
4535,3219,2024-06-27,2024-07-03,Low,Feature Request
4536,3219,2024-02-15,2024-02-16,Low,Onboarding
4537,3221,2023-03-11,2023-03-12,Medium,Login Issue
4538,3221,2023-01-09,2023-01-14,Low,Bug Report
4539,3222,2025-10-12,2025-10-17,High,Bug Report
4540,3223,2023-05-16,2023-05-18,Low,Feature Request
4541,3223,2024-01-16,2024-01-19,Medium,Onboarding
4542,3225,2024-02-05,2024-02-12,Low,Billing
4543,3226,2023-10-27,2023-10-30,Low,Login Issue
4544,3228,2025-06-13,2025-06-15,Medium,Billing
4545,3232,2025-03-30,2025-04-01,Low,Bug Report
4546,3234,2025-02-06,,Low,Billing
4547,3234,2023-06-08,2023-06-14,Medium,Onboarding
4548,3234,2024-01-15,2024-01-18,High,Login Issue
4549,3234,2024-04-04,2024-04-07,Urgent,Onboarding
4550,3238,2023-01-09,2023-01-13,High,Login Issue
4551,3238,2023-07-07,2023-07-12,Low,Login Issue
4552,3239,2023-04-05,2023-04-07,Low,Bug Report
4553,3240,2025-11-02,2025-11-07,High,Feature Request
4554,3241,2023-05-16,2023-05-17,Low,Onboarding
4555,3241,2024-09-29,2024-10-06,High,Billing
4556,3241,2025-11-08,2025-11-10,Low,Feature Request
4557,3241,2025-06-03,2025-06-04,Low,Onboarding
4558,3241,2025-09-02,2025-09-19,High,Bug Report
4559,3243,2023-09-01,2023-09-10,Medium,Login Issue
4560,3243,2024-11-21,2024-11-26,High,Bug Report
4561,3243,2024-08-27,2024-08-31,Medium,Onboarding
4562,3243,2024-02-01,2024-02-03,High,Bug Report
4563,3244,2025-07-01,2025-07-06,Urgent,Login Issue
4564,3244,2023-09-11,2023-09-13,Low,Billing
4565,3244,2023-10-13,2023-10-16,Medium,Onboarding
4566,3246,2023-09-16,2023-09-20,Low,Onboarding
4567,3246,2025-08-21,2025-08-23,Medium,Bug Report
4568,3247,2025-01-09,2025-01-13,Low,Onboarding
4569,3248,2025-07-24,2025-07-26,Medium,Billing
4570,3249,2023-06-21,2023-06-22,Low,Feature Request
4571,3249,2025-05-02,2025-05-09,Medium,Login Issue
4572,3249,2024-03-24,2024-03-29,Low,Feature Request
4573,3251,2025-03-14,2025-03-16,Medium,Login Issue
4574,3251,2024-03-08,2024-03-14,Low,Bug Report
4575,3251,2023-06-06,2023-06-07,Low,Bug Report
4576,3252,2024-07-16,2024-07-22,Medium,Bug Report
4577,3252,2025-03-05,2025-03-06,Low,Login Issue
4578,3253,2023-04-26,2023-04-27,High,Feature Request
4579,3253,2024-03-05,2024-03-06,Medium,Billing
4580,3253,2025-12-04,2025-12-07,Low,Onboarding
4581,3253,2025-12-19,2025-12-20,Low,Onboarding
4582,3254,2024-01-22,2024-01-28,Low,Feature Request
4583,3255,2023-03-12,2023-03-26,Low,Onboarding
4584,3257,2025-12-22,2025-12-25,High,Login Issue
4585,3258,2023-04-02,2023-04-06,Low,Bug Report
4586,3258,2025-05-07,2025-05-09,Medium,Billing
4587,3259,2024-06-30,2024-07-03,High,Feature Request
4588,3259,2023-02-06,2023-02-10,Low,Billing
4589,3260,2023-06-18,2023-06-22,Medium,Onboarding
4590,3263,2024-05-01,2024-05-03,High,Feature Request
4591,3263,2025-02-24,2025-02-26,Low,Bug Report
4592,3263,2023-04-30,2023-05-04,Low,Onboarding
4593,3263,2024-01-10,2024-01-20,Medium,Feature Request
4594,3264,2025-09-04,2025-09-05,High,Bug Report
4595,3267,2023-08-29,2023-08-30,High,Onboarding
4596,3269,2023-05-31,2023-06-01,Medium,Login Issue
4597,3269,2025-07-01,2025-07-06,Medium,Login Issue
4598,3269,2023-11-29,2023-11-30,High,Login Issue
4599,3270,2023-10-14,2023-10-23,Medium,Bug Report
4600,3271,2024-03-29,2024-03-31,Medium,Feature Request
4601,3272,2025-01-26,2025-01-27,Medium,Login Issue
4602,3273,2023-03-08,2023-03-13,Medium,Login Issue
4603,3274,2025-12-29,2026-01-14,Low,Bug Report
4604,3274,2024-08-28,2024-09-03,Urgent,Login Issue
4605,3275,2023-07-26,2023-07-29,High,Bug Report
4606,3275,2025-04-29,2025-05-09,Low,Billing
4607,3275,2024-02-29,2024-03-02,Low,Login Issue
4608,3276,2023-09-09,2023-09-10,High,Login Issue
4609,3276,2025-01-08,2025-01-24,High,Billing
4610,3277,2023-10-26,2023-11-01,High,Onboarding
4611,3277,2025-12-04,2025-12-06,Medium,Billing
4612,3277,2025-11-14,2025-11-18,Low,Onboarding
4613,3278,2025-05-15,2025-05-20,Medium,Feature Request
4614,3280,2025-05-20,2025-05-23,Low,Billing
4615,3283,2024-10-10,2024-10-15,Medium,Onboarding
4616,3283,2025-05-25,2025-05-27,Low,Billing
4617,3283,2025-08-05,2025-08-08,Medium,Billing
4618,3284,2025-11-26,2025-12-18,Medium,Onboarding
4619,3285,2023-10-23,2023-11-08,Medium,Billing
4620,3285,2025-04-24,2025-04-25,High,Login Issue
4621,3285,2024-04-28,2024-05-02,Low,Billing
4622,3285,2023-10-22,2023-10-23,High,Onboarding
4623,3287,2024-04-13,2024-04-15,High,Feature Request
4624,3288,2024-03-17,2024-03-22,Medium,Feature Request
4625,3291,2023-06-13,2023-06-19,Medium,Onboarding
4626,3291,2025-03-17,2025-03-19,Low,Billing
4627,3291,2025-07-09,2025-07-13,Low,Feature Request
4628,3291,2025-10-19,2025-10-24,Low,Feature Request
4629,3294,2025-07-07,2025-07-10,Low,Billing
4630,3296,2025-09-25,2025-09-26,Low,Login Issue
4631,3297,2024-04-16,2024-04-17,Low,Login Issue
4632,3297,2024-07-30,2024-07-31,Medium,Onboarding
4633,3297,2025-08-28,2025-08-30,Low,Login Issue
4634,3297,2025-11-10,2025-11-13,Low,Billing
4635,3299,2024-09-29,,Low,Onboarding
4636,3299,2024-11-25,2024-11-29,Low,Feature Request
4637,3300,2023-06-19,2023-06-20,Urgent,Onboarding
4638,3302,2024-01-21,2024-02-09,Low,Billing
4639,3303,2024-08-27,2024-08-30,Low,Login Issue
4640,3304,2025-04-23,,High,Feature Request
4641,3304,2024-08-12,2024-08-18,Medium,Login Issue
4642,3304,2025-01-22,2025-01-23,Medium,Bug Report
4643,3305,2023-06-02,2023-06-03,Low,Billing
4644,3305,2023-02-26,2023-02-28,Medium,Onboarding
4645,3306,2023-06-27,2023-06-28,Low,Billing
4646,3306,2025-09-16,2025-09-19,Urgent,Login Issue
4647,3307,2025-10-06,2025-10-07,Medium,Login Issue
4648,3307,2024-08-03,2024-08-12,Medium,Billing
4649,3307,2023-10-19,2023-10-25,Low,Bug Report
4650,3307,2025-01-24,2025-02-02,Medium,Login Issue
4651,3308,2025-01-06,,Medium,Bug Report
4652,3308,2025-07-13,2025-07-21,Low,Feature Request
4653,3308,2025-06-29,2025-07-07,Low,Onboarding
4654,3308,2025-08-10,2025-08-11,Low,Bug Report
4655,3308,2025-01-17,2025-01-22,Low,Billing
4656,3309,2025-12-15,2025-12-24,Urgent,Onboarding
4657,3309,2025-02-06,2025-02-13,Low,Feature Request
4658,3309,2025-11-03,2025-11-08,Low,Feature Request
4659,3310,2024-02-04,2024-02-07,High,Login Issue
4660,3310,2025-09-28,2025-10-09,Medium,Bug Report
4661,3310,2024-06-21,2024-06-30,High,Feature Request
4662,3311,2024-08-16,2024-08-20,Low,Onboarding
4663,3312,2025-07-10,2025-07-11,Low,Bug Report
4664,3312,2025-08-16,2025-08-24,Medium,Billing
4665,3312,2024-09-20,2024-09-30,High,Login Issue
4666,3313,2025-05-15,2025-05-16,Medium,Login Issue
4667,3313,2025-12-18,2025-12-22,Low,Bug Report
4668,3313,2025-01-05,2025-01-06,High,Feature Request
4669,3313,2023-05-24,2023-05-27,High,Onboarding
4670,3314,2025-07-10,2025-07-12,Low,Bug Report
4671,3314,2025-09-21,2025-09-24,High,Feature Request
4672,3317,2024-02-28,2024-03-02,Low,Feature Request
4673,3318,2025-04-04,,Urgent,Bug Report
4674,3319,2025-07-09,2025-07-17,High,Login Issue
4675,3322,2023-07-09,2023-07-13,Low,Login Issue
4676,3322,2024-12-15,2024-12-17,Low,Onboarding
4677,3322,2025-10-04,2025-10-05,Low,Feature Request
4678,3324,2023-06-05,2023-06-07,Low,Onboarding
4679,3324,2023-03-04,2023-03-05,High,Onboarding
4680,3325,2025-04-11,2025-04-12,Medium,Bug Report
4681,3325,2024-08-16,2024-08-17,Medium,Feature Request
4682,3326,2023-02-11,2023-02-15,Medium,Onboarding
4683,3327,2023-08-27,2023-08-30,Low,Onboarding
4684,3327,2023-09-20,2023-09-21,Low,Login Issue
4685,3327,2024-09-09,2024-09-13,High,Bug Report
4686,3329,2023-08-18,2023-08-21,High,Onboarding
4687,3329,2025-08-31,2025-09-12,Low,Bug Report
4688,3329,2024-07-16,2024-07-20,Medium,Feature Request
4689,3330,2023-05-13,2023-05-18,High,Bug Report
4690,3335,2025-10-29,2025-11-03,Urgent,Bug Report
4691,3335,2025-04-16,,Low,Onboarding
4692,3336,2025-11-28,2025-12-07,High,Billing
4693,3336,2024-05-11,2024-05-15,Low,Billing
4694,3336,2023-06-09,2023-06-24,Medium,Billing
4695,3339,2023-08-27,2023-09-09,Low,Feature Request
4696,3340,2025-09-27,2025-10-01,Medium,Login Issue
4697,3340,2023-10-03,2023-10-04,High,Onboarding
4698,3340,2024-03-06,2024-03-11,Low,Bug Report
4699,3340,2023-08-25,2023-08-26,Low,Billing
4700,3340,2023-10-28,2023-11-02,Urgent,Billing
4701,3341,2025-06-07,2025-06-10,Low,Onboarding
4702,3341,2024-10-24,2024-10-28,Low,Onboarding
4703,3341,2025-09-06,2025-09-15,Low,Login Issue
4704,3341,2023-11-14,2023-11-19,Medium,Feature Request
4705,3341,2023-12-22,2023-12-25,Low,Login Issue
4706,3343,2023-04-10,2023-04-18,Low,Login Issue
4707,3343,2024-12-09,2024-12-11,Low,Feature Request
4708,3347,2023-07-26,2023-08-04,Medium,Feature Request
4709,3348,2024-02-02,2024-02-03,Low,Bug Report
4710,3348,2023-06-28,2023-07-08,Low,Billing
4711,3348,2025-09-07,2025-09-11,High,Login Issue
4712,3348,2025-05-24,2025-06-01,High,Bug Report
4713,3349,2023-06-05,2023-06-10,Medium,Feature Request
4714,3349,2025-11-11,2025-11-20,High,Login Issue
4715,3354,2024-07-29,2024-08-04,Low,Onboarding
4716,3355,2023-01-24,2023-01-25,Low,Onboarding
4717,3357,2025-02-10,2025-02-11,Medium,Billing
4718,3358,2024-09-24,2024-09-27,High,Login Issue
4719,3359,2023-11-22,2023-12-02,High,Login Issue
4720,3360,2023-01-13,2023-02-01,Medium,Feature Request
4721,3360,2024-02-02,,Medium,Login Issue
4722,3361,2024-06-05,2024-06-17,Low,Feature Request
4723,3361,2023-05-20,2023-05-22,Low,Login Issue
4724,3361,2023-01-27,2023-01-28,High,Login Issue
4725,3361,2024-03-12,2024-03-13,Low,Feature Request
4726,3362,2023-02-12,2023-02-13,Low,Bug Report
4727,3362,2023-07-02,2023-07-13,High,Bug Report
4728,3363,2023-02-23,2023-02-25,Medium,Login Issue
4729,3363,2024-03-18,,Low,Feature Request
4730,3364,2023-09-15,2023-09-18,Low,Bug Report
4731,3364,2024-07-19,2024-07-21,Medium,Feature Request
4732,3364,2023-01-01,2023-01-08,High,Billing
4733,3366,2023-06-04,2023-06-07,Medium,Bug Report
4734,3366,2023-04-09,2023-04-12,Low,Login Issue
4735,3366,2025-01-22,2025-01-31,Low,Billing
4736,3366,2024-07-27,2024-08-02,Medium,Onboarding
4737,3367,2025-11-27,2025-12-04,Medium,Billing
4738,3369,2023-06-12,2023-06-17,Low,Login Issue
4739,3373,2023-10-08,2023-10-09,Urgent,Bug Report
4740,3373,2024-09-15,2024-09-16,Medium,Billing
4741,3373,2024-07-26,2024-08-01,Medium,Onboarding
4742,3375,2024-03-23,2024-03-29,Medium,Billing
4743,3375,2024-07-29,2024-08-01,Urgent,Onboarding
4744,3376,2023-05-14,,Low,Feature Request
4745,3376,2024-09-23,2024-10-03,Urgent,Onboarding
4746,3376,2025-11-27,2025-11-29,Low,Feature Request
4747,3378,2023-07-17,2023-07-19,Low,Feature Request
4748,3378,2024-07-02,2024-07-08,Medium,Feature Request
4749,3379,2023-03-30,,Low,Billing
4750,3379,2023-03-19,2023-03-24,Medium,Bug Report
4751,3381,2023-04-08,2023-04-15,Medium,Bug Report
4752,3384,2025-03-27,2025-04-01,Low,Login Issue
4753,3384,2023-11-02,2023-11-04,Medium,Bug Report
4754,3384,2023-07-09,2023-07-14,Low,Onboarding
4755,3384,2023-11-23,2023-11-26,Low,Feature Request
4756,3386,2023-06-04,2023-06-07,Low,Billing
4757,3386,2025-12-06,2025-12-12,High,Onboarding
4758,3387,2023-03-08,2023-03-13,Low,Bug Report
4759,3388,2025-11-03,2025-11-05,Medium,Onboarding
4760,3389,2024-10-17,2024-10-19,Medium,Login Issue
4761,3389,2025-04-21,2025-04-30,High,Login Issue
4762,3389,2025-09-28,2025-10-06,Urgent,Feature Request
4763,3390,2024-10-06,2024-10-09,Low,Onboarding
4764,3391,2024-07-12,2024-07-21,Urgent,Login Issue
4765,3392,2024-12-08,,Low,Billing
4766,3393,2024-07-24,2024-08-01,Low,Login Issue
4767,3393,2023-02-14,2023-02-15,Low,Login Issue
4768,3393,2023-12-29,2024-01-04,High,Feature Request
4769,3396,2025-08-11,2025-08-14,Low,Bug Report
4770,3396,2024-08-31,2024-09-03,Medium,Feature Request
4771,3396,2024-09-14,2024-09-18,Medium,Feature Request
4772,3396,2024-04-21,2024-04-26,Medium,Onboarding
4773,3396,2024-09-25,2024-09-26,High,Billing
4774,3399,2025-12-20,2025-12-22,Low,Onboarding
4775,3399,2024-02-15,2024-02-21,Low,Feature Request
4776,3399,2023-10-23,2023-10-24,Medium,Bug Report
4777,3400,2024-04-08,2024-04-10,High,Bug Report
4778,3401,2024-12-21,2024-12-23,Low,Billing
4779,3401,2023-08-28,2023-08-31,Medium,Billing
4780,3402,2025-04-28,2025-05-15,Medium,Feature Request
4781,3405,2025-05-10,2025-05-16,Low,Feature Request
4782,3407,2024-09-12,2024-09-25,Low,Login Issue
4783,3410,2024-04-11,2024-04-13,High,Feature Request
4784,3410,2025-05-21,2025-05-26,High,Login Issue
4785,3410,2024-06-16,2024-06-22,Medium,Login Issue
4786,3410,2023-06-14,2023-06-28,Medium,Login Issue
4787,3411,2023-11-17,2023-12-10,Medium,Bug Report
4788,3411,2023-01-28,,High,Login Issue
4789,3412,2024-01-22,2024-01-24,Low,Billing
4790,3413,2024-12-19,2024-12-25,Medium,Onboarding
4791,3413,2024-09-25,2024-09-27,Low,Billing
4792,3414,2024-10-21,2024-10-22,Low,Login Issue
4793,3414,2025-02-17,2025-02-21,Low,Onboarding
4794,3414,2025-01-25,2025-01-30,Medium,Bug Report
4795,3415,2023-01-10,2023-01-13,Low,Onboarding
4796,3415,2025-07-01,2025-07-28,Low,Login Issue
4797,3418,2023-07-05,2023-07-07,High,Bug Report
4798,3418,2023-12-15,2023-12-17,Low,Onboarding
4799,3419,2023-04-08,2023-04-14,High,Bug Report
4800,3419,2023-01-16,2023-01-17,Medium,Feature Request
4801,3419,2024-06-15,2024-06-18,Low,Feature Request
4802,3419,2025-09-27,,Low,Onboarding
4803,3420,2025-02-15,2025-02-16,Urgent,Login Issue
4804,3421,2024-07-12,2024-07-14,Medium,Login Issue
4805,3421,2025-10-02,2025-10-06,Low,Billing
4806,3425,2023-11-23,2023-11-27,Medium,Login Issue
4807,3425,2025-08-10,2025-08-29,Medium,Bug Report
4808,3425,2023-10-11,2023-10-12,Low,Onboarding
4809,3426,2024-03-29,2024-04-05,Low,Feature Request
4810,3426,2023-07-07,2023-07-16,Urgent,Feature Request
4811,3426,2024-07-30,2024-07-31,Low,Onboarding
4812,3428,2025-03-04,2025-03-05,Low,Billing
4813,3428,2023-02-03,2023-02-04,Low,Feature Request
4814,3429,2024-12-03,2024-12-04,Low,Feature Request
4815,3429,2025-06-19,2025-06-29,Low,Billing
4816,3430,2025-09-13,2025-09-14,Low,Onboarding
4817,3430,2024-06-12,2024-06-15,High,Billing
4818,3432,2024-05-16,2024-06-06,Medium,Feature Request
4819,3434,2023-05-22,2023-05-24,Low,Login Issue
4820,3434,2025-07-16,2025-07-18,Medium,Login Issue
4821,3434,2024-09-11,2024-09-21,High,Feature Request
4822,3435,2025-08-11,,Medium,Feature Request
4823,3437,2023-07-08,2023-07-14,High,Bug Report
4824,3439,2025-06-26,2025-06-29,Low,Onboarding
4825,3440,2023-12-20,2023-12-23,Medium,Onboarding
4826,3440,2024-05-26,2024-06-04,Urgent,Billing
4827,3441,2024-06-12,2024-06-22,Low,Bug Report
4828,3442,2023-02-26,2023-02-28,Medium,Billing
4829,3442,2023-10-08,2023-10-12,Medium,Onboarding
4830,3442,2025-03-20,2025-04-02,Medium,Feature Request
4831,3443,2025-12-26,2026-01-06,Low,Feature Request
4832,3443,2024-04-21,2024-04-30,High,Onboarding
4833,3443,2023-04-21,2023-04-30,Medium,Login Issue
4834,3445,2023-05-12,2023-05-24,Low,Feature Request
4835,3445,2023-09-06,2023-09-15,Low,Bug Report
4836,3448,2024-06-26,2024-06-30,Medium,Feature Request
4837,3448,2024-02-20,2024-03-01,High,Billing
4838,3448,2025-03-22,2025-03-25,Low,Login Issue
4839,3448,2024-12-26,2024-12-27,Low,Bug Report
4840,3448,2023-10-02,2023-10-04,Low,Login Issue
4841,3450,2023-11-03,2023-11-05,Medium,Feature Request
4842,3450,2023-08-07,2023-08-08,Low,Feature Request
4843,3450,2024-05-08,2024-05-13,Medium,Billing
4844,3453,2023-07-09,2023-07-10,Medium,Onboarding
4845,3453,2025-01-20,2025-01-21,High,Onboarding
4846,3453,2023-12-29,2023-12-31,Medium,Onboarding
4847,3453,2023-07-03,2023-07-05,Low,Bug Report
4848,3455,2023-12-19,2023-12-23,Medium,Billing
4849,3455,2025-07-26,2025-07-27,Medium,Onboarding
4850,3455,2023-04-26,2023-04-29,Low,Feature Request
4851,3455,2023-02-18,2023-02-23,Low,Feature Request
4852,3458,2025-01-02,2025-01-03,Medium,Login Issue
4853,3458,2023-06-07,2023-06-08,Low,Feature Request
4854,3460,2023-01-31,2023-02-10,Medium,Bug Report
4855,3460,2025-04-26,2025-05-03,Low,Bug Report
4856,3462,2023-09-22,2023-09-24,Medium,Feature Request
4857,3462,2023-10-22,2023-10-30,High,Login Issue
4858,3462,2023-03-14,2023-03-23,Low,Login Issue
4859,3463,2024-11-11,2024-11-12,Low,Login Issue
4860,3463,2025-02-23,2025-03-01,Low,Billing
4861,3463,2023-01-26,2023-01-29,Medium,Bug Report
4862,3465,2025-10-11,2025-10-17,Medium,Feature Request
4863,3466,2023-10-10,2023-10-15,Urgent,Onboarding
4864,3467,2025-11-04,2025-11-07,High,Billing
4865,3467,2024-04-04,2024-04-05,High,Bug Report
4866,3468,2025-05-19,2025-05-24,Low,Login Issue
4867,3468,2025-06-25,2025-06-29,Medium,Onboarding
4868,3468,2025-01-31,2025-02-03,Urgent,Bug Report
4869,3468,2024-12-25,2024-12-30,Medium,Feature Request
4870,3469,2023-12-13,2023-12-17,Low,Login Issue
4871,3470,2025-05-27,2025-05-29,Medium,Bug Report
4872,3470,2023-09-02,2023-09-09,Low,Login Issue
4873,3471,2024-11-26,2024-12-02,Medium,Feature Request
4874,3471,2023-03-29,2023-04-02,Medium,Onboarding
4875,3471,2025-08-28,2025-08-31,High,Billing
4876,3472,2023-08-19,2023-08-24,Low,Bug Report
4877,3472,2023-03-14,2023-03-18,Low,Bug Report
4878,3473,2025-10-15,2025-10-16,Low,Login Issue
4879,3473,2024-11-01,,Medium,Onboarding
4880,3473,2023-04-08,2023-04-10,Medium,Billing
4881,3474,2025-01-15,2025-01-17,Medium,Bug Report
4882,3474,2025-12-04,2025-12-12,Medium,Bug Report
4883,3475,2023-12-28,2023-12-29,Low,Onboarding
4884,3475,2023-04-17,2023-04-22,Urgent,Billing
4885,3476,2023-04-11,2023-04-12,Low,Billing
4886,3476,2025-03-10,2025-03-12,Low,Onboarding
4887,3480,2024-12-26,2024-12-29,High,Onboarding
4888,3480,2024-07-18,2024-07-24,High,Onboarding
4889,3480,2025-11-30,2025-12-09,Low,Onboarding
4890,3481,2024-01-21,2024-01-26,High,Billing
4891,3482,2024-12-04,2024-12-14,High,Login Issue
4892,3486,2023-05-16,2023-05-18,Medium,Login Issue
4893,3486,2025-07-27,2025-08-02,Low,Feature Request
4894,3487,2023-01-15,2023-01-19,Low,Bug Report
4895,3489,2024-11-24,2024-11-30,Medium,Login Issue
4896,3489,2023-08-15,2023-08-20,Urgent,Feature Request
4897,3489,2024-03-03,2024-03-05,Urgent,Billing
4898,3490,2024-02-18,2024-02-22,Medium,Billing
4899,3491,2023-12-07,2023-12-23,Medium,Login Issue
4900,3491,2025-03-14,2025-03-19,Low,Feature Request
4901,3492,2023-05-03,2023-05-08,Medium,Billing
4902,3493,2024-02-27,2024-02-29,Low,Feature Request
4903,3493,2025-04-22,2025-04-26,Low,Billing
4904,3494,2023-10-16,2023-10-18,Medium,Bug Report
4905,3495,2024-09-13,2024-09-19,Medium,Billing
4906,3495,2025-06-02,2025-06-08,Low,Onboarding
4907,3496,2024-07-17,2024-07-24,Low,Billing
4908,3497,2025-04-07,2025-04-08,Low,Onboarding
4909,3497,2023-08-02,,Medium,Login Issue
4910,3497,2024-04-22,2024-04-23,High,Billing
4911,3499,2025-08-08,2025-08-09,Medium,Login Issue
4912,3499,2023-10-12,2023-10-19,High,Login Issue
4913,3500,2025-08-05,2025-08-14,Medium,Login Issue
4914,3500,2025-06-19,2025-06-27,High,Feature Request
4915,3500,2024-08-18,2024-08-19,Low,Bug Report
4916,3502,2025-01-18,2025-01-19,Medium,Login Issue
4917,3503,2023-05-14,2023-05-20,High,Bug Report
4918,3503,2025-12-25,2026-01-03,Medium,Billing
4919,3504,2024-11-07,2024-11-08,Urgent,Login Issue
4920,3504,2024-07-10,2024-07-16,Medium,Bug Report
4921,3504,2023-01-01,2023-01-05,Low,Bug Report
4922,3506,2024-10-22,2024-10-25,Low,Bug Report
4923,3506,2023-06-27,2023-07-03,Low,Login Issue
4924,3506,2025-10-09,2025-10-17,Low,Billing
4925,3507,2023-11-09,2023-11-15,Low,Bug Report
4926,3508,2024-06-12,2024-06-16,Medium,Bug Report
4927,3508,2024-08-11,2024-08-12,Medium,Billing
4928,3508,2023-03-15,2023-03-16,Low,Bug Report
4929,3509,2023-07-07,2023-07-09,Urgent,Feature Request
4930,3509,2025-05-07,2025-05-09,Low,Onboarding
4931,3510,2024-05-13,2024-05-16,Urgent,Onboarding
4932,3510,2025-07-07,,High,Onboarding
4933,3510,2023-04-11,2023-04-14,Low,Login Issue
4934,3510,2025-01-13,2025-02-04,Medium,Onboarding
4935,3511,2024-07-09,2024-07-12,High,Billing
4936,3511,2024-01-07,2024-01-09,Low,Feature Request
4937,3512,2025-04-18,2025-04-21,Low,Onboarding
4938,3512,2023-09-02,2023-09-08,Medium,Onboarding
4939,3514,2023-01-20,2023-01-29,Medium,Billing
4940,3515,2023-01-30,2023-02-01,Urgent,Login Issue
4941,3515,2023-08-17,2023-08-23,Low,Onboarding
4942,3518,2025-10-04,2025-10-05,Low,Login Issue
4943,3518,2024-02-20,2024-02-24,High,Onboarding
4944,3518,2023-12-13,2023-12-21,Medium,Feature Request
4945,3521,2025-12-03,2025-12-04,Medium,Onboarding
4946,3522,2023-10-03,2023-10-07,Medium,Feature Request
4947,3522,2025-11-02,2025-11-15,High,Billing
4948,3523,2024-04-23,2024-04-24,High,Feature Request
4949,3523,2024-08-10,2024-08-19,Low,Login Issue
4950,3523,2024-10-27,2024-11-02,Low,Bug Report
4951,3524,2025-10-01,2025-10-03,High,Feature Request
4952,3526,2025-07-23,2025-07-30,Low,Login Issue
4953,3531,2023-08-05,,Low,Bug Report
4954,3531,2025-02-05,2025-02-11,Medium,Billing
