subscription_id,customer_id,plan_id,start_date,end_date,billing_cycle,status
3460,3094,1,2023-12-15,2024-06-16,monthly,cancelled
3461,3095,2,2024-07-11,,monthly,active
3462,3096,1,2023-05-21,2024-03-14,monthly,cancelled
3463,3096,1,2024-07-04,,monthly,active
3464,3097,2,2023-09-28,,monthly,active
3465,3098,2,2023-05-04,,annual,active
3466,3099,2,2023-12-22,,annual,active
3467,3100,1,2024-03-31,,monthly,active
3468,3101,2,2025-09-07,,annual,active
3469,3102,1,2025-09-14,,monthly,active
3470,3103,1,2023-01-19,2024-03-17,monthly,cancelled
3471,3104,2,2025-12-27,,monthly,active
3472,3105,1,2023-06-14,,monthly,active
3473,3106,1,2023-10-18,,annual,active
3474,3107,1,2023-06-10,,monthly,active
3475,3108,2,2024-05-07,2025-01-03,annual,cancelled
3476,3109,1,2024-03-24,,monthly,active
3477,3110,2,2024-09-08,2025-06-29,monthly,cancelled
3478,3110,3,2025-09-17,,monthly,active
3479,3111,1,2024-09-10,,monthly,active
3480,3112,2,2024-08-30,2024-11-23,monthly,cancelled
3481,3113,1,2023-07-29,,annual,active
3482,3114,3,2024-06-20,2024-08-17,annual,cancelled
3483,3115,2,2023-02-14,2023-05-30,monthly,cancelled
3484,3116,2,2025-09-23,2025-11-06,monthly,cancelled
3485,3117,1,2024-06-01,2024-08-04,monthly,cancelled
3486,3118,3,2025-09-15,,monthly,active
3487,3119,1,2025-11-02,,annual,active
3488,3120,1,2024-07-29,,monthly,active
3489,3121,2,2023-04-20,2023-05-29,monthly,cancelled
3490,3122,3,2024-08-06,2024-08-08,monthly,cancelled
3491,3123,2,2023-08-15,2024-02-05,annual,cancelled
3492,3124,2,2025-12-30,,annual,active
3493,3125,2,2025-12-04,,monthly,active
3494,3126,2,2024-12-22,,annual,active
3495,3127,1,2024-03-22,,monthly,active
3496,3128,1,2025-03-13,,monthly,active
3497,3129,2,2025-10-20,,annual,active
3498,3130,2,2024-03-02,,monthly,active
3499,3131,1,2023-03-04,2023-09-19,monthly,cancelled
3500,3132,1,2024-08-28,,monthly,active
3501,3133,1,2023-11-09,,monthly,active
3502,3134,1,2024-01-12,2024-02-21,monthly,cancelled
3503,3135,3,2024-06-04,2024-08-11,monthly,cancelled
3504,3136,1,2024-01-20,,monthly,active
3505,3137,2,2024-01-03,,monthly,active
3506,3138,1,2024-11-05,2025-10-16,monthly,cancelled
3507,3138,1,2025-12-18,,monthly,active
3508,3139,1,2023-04-05,,annual,active
3509,3140,2,2023-03-07,2023-04-07,monthly,cancelled
3510,3141,3,2024-11-04,,monthly,active
3511,3142,2,2024-03-17,2025-07-04,annual,cancelled
3512,3142,3,2025-10-14,,annual,active
3513,3143,1,2025-07-09,,monthly,active
3514,3144,2,2023-12-16,,monthly,active
3515,3145,1,2025-04-23,,monthly,active
3516,3146,1,2023-07-24,,monthly,active
3517,3147,1,2023-11-19,,annual,active
3518,3148,1,2023-06-07,,monthly,active
3519,3149,1,2023-01-17,2023-10-18,monthly,cancelled
3520,3150,3,2023-05-14,,monthly,active
3521,3151,2,2023-07-11,,monthly,active
3522,3152,2,2023-05-25,,monthly,active
3523,3153,1,2023-12-26,2025-05-24,annual,cancelled
3524,3154,2,2023-12-21,2024-06-13,monthly,cancelled
3525,3155,1,2023-05-14,,monthly,active
3526,3156,1,2024-09-17,2025-01-23,annual,cancelled
3527,3156,1,2025-04-14,,annual,active
3528,3157,3,2025-11-15,,monthly,active
3529,3158,2,2024-03-03,2024-09-03,monthly,cancelled
3530,3158,1,2024-10-08,,monthly,active
3531,3159,1,2023-03-18,,monthly,active
3532,3160,3,2025-02-24,,monthly,active
3533,3161,1,2023-02-14,,monthly,active
3534,3162,1,2023-01-17,2023-03-24,monthly,cancelled
3535,3163,2,2024-10-22,,monthly,active
3536,3164,3,2023-10-01,2023-02-16,monthly,cancelled
3537,3165,2,2024-06-08,2024-12-02,monthly,cancelled
3538,3166,1,2025-07-24,,monthly,active
3539,3167,3,2023-04-16,,annual,active
3540,3168,2,2025-12-08,,monthly,active
3541,3169,2,2025-04-01,2025-03-29,monthly,cancelled
3542,3170,2,2025-02-26,,annual,active
3543,3171,2,2025-01-23,,monthly,active
3544,3172,2,2024-10-25,,monthly,active
3545,3173,1,2023-04-04,,monthly,active
3546,3174,2,2024-11-09,,monthly,active
3547,3175,3,2024-10-24,,annual,active
3548,3176,3,2025-11-19,,monthly,active
3549,3177,2,2023-04-17,,monthly,active
3550,3178,3,2023-10-17,2024-08-10,monthly,cancelled
3551,3179,2,2025-10-28,,monthly,active
3552,3180,2,2025-08-30,2025-10-22,monthly,cancelled
3553,3181,2,2024-06-03,,monthly,active
3554,3182,1,2024-05-15,,monthly,active
3555,3183,1,2023-07-01,,annual,active
3556,3184,1,2024-09-09,,monthly,active
3557,3185,3,2024-05-16,,monthly,active
3558,3186,2,2025-12-10,,monthly,active
3559,3187,1,2023-10-11,2024-08-03,monthly,cancelled
3560,3188,2,2024-05-06,,monthly,active
3561,3189,1,2025-10-09,,monthly,active
3562,3190,3,2024-10-11,,monthly,active
3563,3191,2,2023-04-06,,monthly,active
3564,3192,3,2024-05-10,2025-10-08,monthly,cancelled
3565,3193,1,2025-01-18,,monthly,active
3566,3194,2,2023-03-07,,monthly,active
3567,3195,1,2023-06-11,,monthly,active
3568,3196,2,2023-06-11,2023-07-30,monthly,cancelled
3569,3196,3,2023-09-28,,monthly,active
3570,3197,1,2023-06-27,2024-01-09,monthly,cancelled
3571,3197,2,2024-03-20,,monthly,active
3572,3198,1,2025-02-04,,monthly,active
3573,3199,1,2025-12-11,,annual,active
3574,3200,2,2023-10-29,,monthly,active
3575,3201,1,2023-04-02,2024-07-12,monthly,cancelled
3576,3202,1,2024-01-05,2025-04-03,monthly,cancelled
3577,3202,1,2025-07-23,,monthly,active
3578,3203,1,2024-05-10,,monthly,active
3579,3204,1,2023-06-30,,annual,active
3580,3205,2,2024-06-02,2025-04-03,monthly,cancelled
3581,3206,2,2023-01-06,,monthly,active
3582,3207,1,2025-10-30,,monthly,active
3583,3208,1,2025-09-08,,monthly,active
3584,3209,1,2023-01-18,,monthly,active
3585,3210,3,2023-06-10,,monthly,active
3586,3211,1,2023-01-09,,monthly,active
3587,3212,1,2024-09-13,,monthly,active
3588,3213,2,2025-02-10,2025-10-28,monthly,cancelled
3589,3214,2,2025-12-26,,annual,active
3590,3215,2,2025-12-27,,annual,active
3591,3216,1,2023-07-30,2024-03-18,monthly,cancelled
3592,3217,1,2023-07-28,,monthly,active
3593,3218,2,2024-08-28,2024-10-04,monthly,cancelled
3594,3219,1,2023-05-09,,monthly,active
3595,3220,1,2023-07-24,2025-05-25,annual,cancelled
3596,3221,2,2024-10-16,2025-08-22,monthly,cancelled
3597,3222,2,2023-03-09,,annual,active
3598,3223,1,2024-11-29,2025-06-06,annual,cancelled
3599,3223,1,2025-09-05,,annual,active
3600,3224,3,2025-02-22,2025-05-21,monthly,cancelled
3601,3225,2,2023-02-10,2023-08-10,monthly,cancelled
3602,3225,2,2023-08-31,,monthly,active
3603,3226,1,2025-10-19,,monthly,active
3604,3227,3,2025-12-19,,monthly,active
3605,3228,2,2024-08-12,2025-02-03,monthly,cancelled
3606,3229,1,2025-07-22,,annual,active
3607,3230,1,2024-11-26,,monthly,active
3608,3231,2,2024-12-17,2025-06-15,monthly,cancelled
3609,3231,1,2025-07-05,,monthly,active
3610,3232,3,2023-02-17,,monthly,active
3611,3233,1,2024-12-08,,annual,active
3612,3234,2,2024-09-07,,annual,active
3613,3235,1,2024-06-10,,monthly,active
3614,3236,2,2024-02-23,2024-03-21,annual,cancelled
3615,3236,2,2024-05-01,,annual,active
3616,3237,2,2025-11-20,,monthly,active
3617,3238,1,2023-01-06,,annual,active
3618,3239,3,2023-06-30,,monthly,active
3619,3240,1,2024-07-21,,annual,active
3620,3241,1,2024-02-29,,annual,active
3621,3242,3,2023-12-12,,monthly,active
3622,3243,1,2025-01-10,,monthly,active
3623,3244,2,2025-08-29,,annual,active
3624,3245,1,2025-10-07,,annual,active
3625,3246,1,2025-04-27,,monthly,active
3626,3247,1,2023-11-22,2024-10-13,monthly,cancelled
3627,3247,1,2025-12-01,,monthly,active
3628,3248,1,2024-05-17,2025-01-20,monthly,cancelled
3629,3248,1,2025-03-26,,monthly,active
3630,3249,3,2025-05-15,,monthly,active
3631,3250,3,2025-09-09,,monthly,active
3632,3251,1,2024-04-18,,annual,active
3633,3252,3,2024-11-06,2025-06-15,monthly,cancelled
3634,3252,2,2025-08-22,,monthly,active
3635,3253,2,2024-07-20,,monthly,active
3636,3254,2,2025-05-27,,monthly,active
3637,3255,1,2024-04-03,,annual,active
3638,3256,2,2024-09-28,2025-01-03,annual,cancelled
3639,3256,3,2025-01-30,,annual,active
3640,3257,1,2023-04-13,2023-07-01,monthly,cancelled
3641,3257,1,2023-10-17,,monthly,active
3642,3258,2,2024-01-28,,monthly,active
3643,3259,2,2023-10-24,2024-08-13,monthly,cancelled
3644,3260,1,2023-12-09,2025-02-06,monthly,cancelled
3645,3261,2,2023-06-19,,monthly,active
3646,3262,1,2023-11-01,2024-11-09,monthly,cancelled
3647,3263,2,2025-03-30,,monthly,active
3648,3264,1,2024-12-07,,annual,active
3649,3265,1,2025-05-04,2025-10-18,annual,cancelled
3650,3266,1,2023-05-09,,monthly,active
3651,3267,1,2025-10-23,,monthly,active
3652,3268,3,2024-05-18,,annual,active
3653,3269,1,2025-03-02,2025-12-02,annual,cancelled
3654,3270,2,2024-08-13,2024-09-21,monthly,cancelled
3655,3270,1,2024-12-27,,monthly,active
3656,3271,1,2023-06-18,2024-01-22,monthly,cancelled
3657,3272,2,2025-01-28,,annual,active
3658,3273,1,2024-11-25,2024-12-15,monthly,cancelled
3659,3273,1,2025-12-01,,monthly,active
3660,3274,2,2025-11-25,,monthly,active
3661,3275,2,2024-10-15,2025-03-03,annual,cancelled
3662,3276,1,2024-03-06,,monthly,active
3663,3277,3,2024-11-19,2025-04-19,monthly,cancelled
3664,3278,2,2023-04-21,2024-03-01,monthly,cancelled
3665,3279,2,2025-07-08,,annual,active
3666,3280,3,2025-07-20,,annual,active
3667,3281,1,2024-06-21,,monthly,active
3668,3282,1,2025-01-04,2025-09-20,monthly,cancelled
3669,3283,1,2025-12-29,,monthly,active
3670,3284,2,2025-01-21,,annual,active
3671,3285,2,2025-09-26,,monthly,active
3672,3286,2,2024-06-21,2024-09-24,monthly,cancelled
3673,3287,1,2024-09-10,2024-12-09,monthly,cancelled
3674,3287,2,2025-02-28,,monthly,active
3675,3288,2,2024-05-06,2024-08-05,monthly,cancelled
3676,3289,3,2024-12-16,,monthly,active
3677,3290,2,2025-02-02,2025-03-22,monthly,cancelled
3678,3291,2,2025-07-31,,annual,active
3679,3292,1,2025-02-23,2025-11-01,monthly,cancelled
3680,3293,1,2025-12-19,,monthly,active
3681,3294,3,2024-04-29,2024-10-10,monthly,cancelled
3682,3294,2,2025-01-31,,monthly,active
3683,3295,2,2024-02-10,2024-08-07,monthly,cancelled
3684,3296,1,2025-04-14,2025-07-14,monthly,cancelled
3685,3296,1,2025-10-17,,monthly,active
3686,3297,1,2024-03-13,2025-08-02,annual,cancelled
3687,3298,1,2023-04-07,2023-10-29,monthly,cancelled
3688,3299,1,2025-04-06,,monthly,active
3689,3300,1,2024-07-02,2025-01-04,monthly,cancelled
3690,3301,3,2024-12-04,,annual,active
3691,3302,3,2025-11-17,,monthly,active
3692,3303,1,2024-06-25,,monthly,active
3693,3304,3,2023-01-07,2023-02-12,monthly,cancelled
3694,3305,2,2024-10-22,,monthly,active
3695,3306,3,2023-10-28,2024-03-06,monthly,cancelled
3696,3307,1,2024-07-12,,monthly,active
3697,3308,1,2023-08-13,2023-11-12,monthly,cancelled
3698,3308,2,2024-02-08,,monthly,active
3699,3309,2,2025-07-10,,annual,active
3700,3310,2,2024-03-19,2024-08-16,annual,cancelled
3701,3310,3,2024-09-05,,annual,active
3702,3311,3,2025-10-14,,monthly,active
3703,3312,1,2024-11-02,,monthly,active
3704,3313,2,2025-03-08,,monthly,active
3705,3314,2,2023-04-05,2023-09-12,monthly,cancelled
3706,3314,1,2023-12-21,,monthly,active
3707,3315,1,2025-10-08,,annual,active
3708,3316,2,2025-02-05,,monthly,active
3709,3317,1,2023-07-30,2024-06-27,monthly,cancelled
3710,3318,2,2024-11-03,,monthly,active
3711,3319,3,2024-04-17,,annual,active
3712,3320,3,2023-02-01,2025-03-19,monthly,cancelled
3713,3321,2,2023-05-22,2023-06-25,monthly,cancelled
3714,3322,1,2023-01-23,,monthly,active
3715,3323,3,2023-11-10,2024-01-01,monthly,cancelled
3716,3323,1,2024-02-10,,monthly,active
3717,3324,1,2023-02-21,2023-03-14,monthly,cancelled
3718,3324,1,2023-05-01,,monthly,active
3719,3325,2,2024-02-12,,annual,active
3720,3326,1,2023-09-01,,monthly,active
3721,3327,1,2024-03-06,,annual,active
3722,3328,2,2023-06-16,2023-12-09,monthly,cancelled
3723,3328,1,2024-01-09,,monthly,active
3724,3329,1,2025-01-22,,monthly,active
3725,3330,1,2025-07-18,,monthly,active
3726,3331,1,2025-04-21,,monthly,active
3727,3332,1,2023-01-10,,monthly,active
3728,3333,1,2025-02-27,,monthly,active
3729,3334,1,2023-05-05,2023-07-05,monthly,cancelled
3730,3334,2,2023-07-09,,monthly,active
3731,3335,2,2024-04-22,,monthly,active
3732,3336,2,2025-05-10,,monthly,active
3733,3337,2,2024-11-27,,monthly,active
3734,3338,2,2024-03-20,2024-05-03,monthly,cancelled
3735,3339,2,2025-09-17,,annual,active
3736,3340,3,2024-09-04,,annual,active
3737,3341,1,2025-03-14,2025-07-25,monthly,cancelled
3738,3342,2,2025-11-14,,monthly,active
3739,3343,3,2024-07-03,2025-01-08,monthly,cancelled
3740,3344,1,2025-12-18,,monthly,active
3741,3345,1,2023-05-19,2023-09-06,monthly,cancelled
3742,3346,2,2025-06-21,,annual,active
3743,3347,2,2023-10-23,,monthly,active
3744,3348,3,2023-04-23,,monthly,active
3745,3349,1,2025-04-13,,annual,active
3746,3350,2,2023-04-17,2023-08-13,monthly,cancelled
3747,3351,2,2023-02-26,,monthly,active
3748,3352,2,2023-05-01,,annual,active
3749,3353,1,2024-09-17,,monthly,active
3750,3354,2,2024-06-26,2025-08-19,annual,cancelled
3751,3355,1,2024-05-17,,annual,active
3752,3356,2,2024-12-17,2025-05-02,monthly,cancelled
3753,3356,3,2025-06-30,,monthly,active
3754,3357,3,2024-09-11,,annual,active
3755,3358,2,2025-03-23,2025-07-20,annual,cancelled
3756,3359,2,2023-06-03,2024-02-14,annual,cancelled
3757,3360,3,2024-03-03,,monthly,active
3758,3361,3,2023-11-23,2024-06-18,annual,cancelled
3759,3361,2,2024-07-08,,annual,active
3760,3362,2,2024-09-26,,monthly,active
3761,3363,2,2024-09-26,,monthly,active
3762,3364,1,2024-10-25,,annual,active
3763,3365,2,2023-10-29,,monthly,active
3764,3366,1,2024-10-07,,monthly,active
3765,3367,1,2025-11-04,2025-06-17,annual,cancelled
3766,3367,2,2025-10-13,,annual,active
3767,3368,1,2025-07-05,,monthly,active
3768,3369,1,2024-08-21,,monthly,active
3769,3370,2,2023-10-18,,monthly,active
3770,3371,2,2024-06-15,,monthly,active
3771,3372,2,2025-10-21,,annual,active
3772,3373,1,2025-06-04,,monthly,active
3773,3374,2,2023-05-31,,monthly,active
3774,3375,2,2023-02-11,2023-07-19,monthly,cancelled
3775,3376,1,2024-11-28,,monthly,active
3776,3377,2,2023-06-08,,monthly,active
3777,3378,1,2025-08-13,2025-09-21,monthly,cancelled
3778,3378,1,2025-12-08,,monthly,active
3779,3379,2,2025-08-15,2025-10-31,monthly,cancelled
3780,3380,2,2023-05-24,2024-03-23,monthly,cancelled
3781,3381,2,2025-08-06,2025-07-28,monthly,cancelled
3782,3381,1,2025-08-11,,monthly,active
3783,3382,1,2024-02-09,,monthly,active
3784,3383,1,2025-11-01,,annual,active
3785,3384,2,2023-11-17,2024-06-12,monthly,cancelled
3786,3385,2,2024-08-23,2025-07-15,annual,cancelled
3787,3386,2,2023-05-15,,annual,active
3788,3387,3,2025-02-21,2025-04-19,monthly,cancelled
3789,3388,1,2024-03-28,2024-11-14,monthly,cancelled
3790,3389,1,2023-07-25,,monthly,active
3791,3390,2,2024-01-09,2024-04-19,monthly,cancelled
3792,3391,1,2023-01-24,,annual,active
3793,3392,3,2025-12-16,,monthly,active
3794,3393,2,2024-10-23,,monthly,active
3795,3394,2,2024-12-23,,monthly,active
3796,3395,1,2024-04-28,2024-08-25,annual,cancelled
3797,3395,1,2024-12-17,,annual,active
3798,3396,3,2025-04-06,,annual,active
3799,3397,1,2025-10-27,,annual,active
3800,3398,1,2023-12-27,,monthly,active
3801,3399,1,2025-01-14,2025-10-06,annual,cancelled
3802,3399,3,2025-10-19,,annual,active
3803,3400,1,2023-09-02,2024-01-19,monthly,cancelled
3804,3400,1,2024-04-19,,monthly,active
3805,3401,1,2024-12-11,2024-12-22,monthly,cancelled
3806,3402,1,2024-03-29,,monthly,active
3807,3403,1,2025-05-16,,annual,active
3808,3404,1,2024-01-26,2024-10-22,monthly,cancelled
3809,3405,2,2025-03-29,,monthly,active
3810,3406,3,2025-01-18,,monthly,active
3811,3407,1,2023-04-18,2023-12-24,monthly,cancelled
3812,3408,1,2024-09-17,,monthly,active
3813,3409,2,2025-11-11,,monthly,active
3814,3410,3,2024-12-08,,monthly,active
3815,3411,2,2023-05-21,,monthly,active
3816,3412,2,2025-03-14,,monthly,active
3817,3413,1,2024-05-18,,monthly,active
3818,3414,3,2025-01-16,,monthly,active
3819,3415,1,2024-10-02,,annual,active
3820,3416,1,2025-10-05,,annual,active
3821,3417,3,2023-02-19,,monthly,active
3822,3418,1,2025-05-05,,annual,active
3823,3419,2,2025-10-22,,monthly,active
3824,3420,1,2024-05-12,,monthly,active
3825,3421,3,2025-05-11,,annual,active
3826,3422,2,2023-11-25,,monthly,active
3827,3423,1,2023-01-04,,annual,active
3828,3424,2,2025-07-27,2025-10-27,monthly,cancelled
3829,3425,3,2023-04-12,2023-07-08,monthly,cancelled
3830,3426,2,2024-12-10,,monthly,active
3831,3427,1,2024-06-23,,monthly,active
3832,3428,2,2024-11-22,2025-08-05,monthly,cancelled
3833,3429,1,2025-04-03,,monthly,active
3834,3430,2,2024-03-05,2024-06-12,monthly,cancelled
3835,3430,2,2024-07-25,,monthly,active
3836,3431,2,2024-05-06,,annual,active
3837,3432,1,2025-12-09,,monthly,active
3838,3433,2,2023-01-26,,monthly,active
3839,3434,1,2024-11-21,,monthly,active
3840,3435,2,2024-03-03,2025-06-15,monthly,cancelled
3841,3436,1,2023-07-19,2024-07-18,monthly,cancelled
3842,3436,2,2024-08-13,,monthly,active
3843,3437,1,2023-02-26,2023-05-22,monthly,cancelled
3844,3437,1,2023-05-09,,monthly,active
3845,3438,1,2023-02-06,2023-05-11,annual,cancelled
3846,3439,3,2025-04-26,,annual,active
3847,3440,1,2023-11-18,,annual,active
3848,3441,1,2024-05-26,,annual,active
3849,3442,2,2023-07-29,,monthly,active
3850,3443,3,2025-11-23,,monthly,active
3851,3444,2,2025-04-04,2025-07-20,monthly,cancelled
3852,3445,2,2025-12-15,,monthly,active
3853,3446,1,2023-06-19,2023-09-29,monthly,cancelled
3854,3446,1,2023-11-18,,monthly,active
3855,3447,1,2023-01-31,2023-11-21,annual,cancelled
3856,3448,2,2024-01-27,,monthly,active
3857,3449,1,2023-05-31,,monthly,active
3858,3450,2,2023-09-07,2023-10-31,monthly,cancelled
3859,3451,3,2023-02-20,2023-11-11,monthly,cancelled
3860,3452,1,2023-09-14,2024-03-06,monthly,cancelled
3861,3453,1,2025-09-22,,monthly,active
3862,3454,1,2024-07-29,,annual,active
3863,3455,1,2023-06-25,2023-08-11,annual,cancelled
3864,3455,2,2023-11-25,,annual,active
3865,3456,2,2023-03-20,2024-03-04,monthly,cancelled
3866,3457,2,2025-07-17,,monthly,active
3867,3458,2,2024-06-21,2025-11-09,monthly,cancelled
3868,3459,1,2025-07-26,2025-10-22,monthly,cancelled
3869,3460,1,2024-03-31,,monthly,active
3870,3461,1,2024-05-20,,monthly,active
3871,3462,1,2024-09-07,,monthly,active
3872,3463,1,2023-04-04,,monthly,active
3873,3464,3,2024-11-11,,monthly,active
3874,3465,1,2023-02-13,,monthly,active
3875,3466,2,2025-11-28,,annual,active
3876,3467,3,2023-02-21,,monthly,active
3877,3468,1,2025-09-11,,annual,active
3878,3469,2,2023-08-15,2023-09-07,annual,cancelled
3879,3469,3,2023-12-20,,annual,active
3880,3470,1,2024-07-23,2025-04-25,annual,cancelled
3881,3471,1,2024-11-15,2025-04-24,annual,cancelled
3882,3471,2,2025-05-05,,annual,active
3883,3472,2,2025-04-13,,annual,active
3884,3473,2,2024-03-08,,monthly,active
3885,3474,1,2025-02-26,2025-10-03,annual,cancelled
3886,3475,1,2025-07-23,,monthly,active
3887,3476,1,2023-11-13,2024-01-11,monthly,cancelled
3888,3476,1,2024-04-19,,monthly,active
3889,3477,2,2024-12-15,,monthly,active
3890,3478,2,2025-05-03,,monthly,active
3891,3479,3,2023-09-12,,monthly,active
3892,3480,2,2025-01-15,2025-06-12,monthly,cancelled
3893,3481,2,2023-06-09,,monthly,active
3894,3482,1,2024-06-22,,annual,active
3895,3483,1,2024-11-02,,annual,active
3896,3484,2,2025-08-31,,annual,active
3897,3485,1,2025-01-11,,monthly,active
3898,3486,2,2025-03-08,,monthly,active
3899,3487,1,2023-04-24,,annual,active
3900,3488,2,2024-05-31,,monthly,active
3901,3489,2,2023-04-07,,annual,active
3902,3490,2,2023-04-15,,monthly,active
3903,3491,1,2024-03-22,2024-10-02,monthly,cancelled
3904,3492,3,2025-04-25,,monthly,active
3905,3493,2,2023-05-28,2023-08-01,annual,cancelled
3906,3494,2,2025-12-13,,monthly,active
3907,3495,2,2024-02-04,2024-09-03,monthly,cancelled
3908,3496,2,2025-11-03,,annual,active
3909,3497,2,2024-05-14,2024-12-09,annual,cancelled
3910,3497,1,2025-01-26,,annual,active
3911,3498,2,2023-10-14,2024-08-21,monthly,cancelled
3912,3499,2,2023-12-25,,monthly,active
3913,3500,2,2024-01-17,2024-03-19,monthly,cancelled
3914,3501,1,2024-05-23,,monthly,active
3915,3502,1,2023-06-02,2023-07-28,annual,cancelled
3916,3503,2,2023-02-20,2024-01-25,monthly,cancelled
3917,3504,2,2025-06-03,,monthly,active
3918,3505,2,2023-07-20,2024-03-13,monthly,cancelled
3919,3506,1,2025-04-24,2025-07-01,monthly,cancelled
3920,3506,1,2025-09-02,,monthly,active
3921,3507,2,2025-11-07,,monthly,active
3922,3508,2,2025-09-29,2025-10-31,annual,cancelled
3923,3509,3,2025-09-28,2025-11-18,annual,cancelled
3924,3510,2,2024-07-05,,monthly,active
3925,3511,2,2023-01-25,2024-01-16,monthly,cancelled
3926,3511,2,2024-03-02,,monthly,active
3927,3512,3,2023-07-31,2023-09-20,monthly,cancelled
3928,3512,1,2023-11-26,,monthly,active
3929,3513,1,2023-03-29,,annual,active
3930,3514,2,2024-01-06,2024-05-08,annual,cancelled
3931,3515,2,2025-08-24,,monthly,active
3932,3516,2,2024-12-24,,monthly,active
3933,3517,2,2025-08-07,,monthly,active
3934,3518,2,2025-09-30,,monthly,active
3935,3519,1,2024-12-24,,annual,active
3936,3520,1,2024-09-13,2024-11-10,monthly,cancelled
3937,3520,2,2024-12-26,,monthly,active
3938,3521,2,2023-01-27,2023-04-22,monthly,cancelled
3939,3521,1,2023-06-15,,monthly,active
3940,3522,2,2023-01-06,2023-02-22,monthly,cancelled
3941,3523,3,2024-08-11,,monthly,active
3942,3524,3,2023-03-03,,monthly,active
3943,3525,3,2025-02-28,2025-07-07,monthly,cancelled
3944,3525,2,2025-11-01,,monthly,active
3945,3526,1,2025-04-02,,monthly,active
3946,3527,3,2023-09-01,2023-02-08,annual,cancelled
3947,3527,1,2023-04-27,,annual,active
3948,3528,1,2025-09-30,,monthly,active
3949,3529,2,2024-08-28,2024-11-29,monthly,cancelled
3950,3530,1,2025-01-05,2025-08-09,annual,cancelled
3951,3531,1,2023-11-24,,monthly,active
3952,3532,2,2025-07-22,,monthly,active
3953,3533,2,2025-10-14,,annual,active
3954,3534,1,2023-07-08,,monthly,active
3955,3535,2,2024-07-01,,monthly,active
3956,3536,1,2024-07-19,,annual,active
3957,3537,3,2025-05-11,,annual,active
3958,3538,2,2023-09-26,,annual,active
3959,3539,3,2025-01-16,,monthly,active
3960,3540,1,2025-10-12,,monthly,active
3961,3541,3,2023-02-07,,annual,active
3962,3542,2,2023-08-02,,monthly,active
3963,3543,3,2023-03-21,,monthly,active
3964,3544,2,2024-02-17,2024-05-05,monthly,cancelled
3965,3544,1,2024-07-14,,monthly,active
3966,3545,1,2023-05-25,,monthly,active
3967,3546,1,2024-07-29,,monthly,active
3968,3547,1,2025-08-13,2025-12-18,monthly,cancelled
3969,3548,1,2024-03-08,2024-12-28,monthly,cancelled
3970,3549,3,2025-11-17,,monthly,active
3971,3550,2,2024-06-12,,monthly,active
3972,3551,1,2023-01-18,2023-11-04,monthly,cancelled
3973,3552,1,2025-05-08,,monthly,active
3974,3553,2,2025-07-14,,monthly,active
3975,3554,1,2024-08-06,,monthly,active
3976,3555,1,2024-06-14,,monthly,active
3977,3556,3,2025-08-04,,monthly,active
3978,3557,1,2025-10-14,,monthly,active
3979,3558,3,2024-09-19,,monthly,active
3980,3559,2,2025-12-08,,monthly,active
3981,3560,2,2023-01-06,2024-01-03,monthly,cancelled
3982,3560,2,2024-03-12,,monthly,active
3983,3561,1,2024-08-01,,monthly,active
3984,3562,2,2023-03-30,2023-09-26,monthly,cancelled
3985,3563,1,2025-07-28,,annual,active
3986,3564,2,2024-06-21,2024-07-20,monthly,cancelled
3987,3564,1,2024-11-17,,monthly,active
3988,3565,1,2024-08-21,,monthly,active
3989,3566,2,2025-07-13,,monthly,active
3990,3567,1,2023-05-31,2025-07-27,monthly,cancelled
3991,3568,3,2025-03-13,,monthly,active
3992,3569,2,2025-09-05,2025-11-20,monthly,cancelled
3993,3570,3,2023-07-31,,monthly,active
3994,3571,2,2023-02-24,,annual,active
3995,3572,1,2025-01-29,,monthly,active
3996,3573,2,2024-11-12,,monthly,active
3997,3574,1,2024-04-20,2025-02-25,monthly,cancelled
3998,3575,2,2023-03-14,,monthly,active
3999,3576,3,2025-05-18,2025-08-09,annual,cancelled
4000,3577,3,2025-02-06,,monthly,active
4001,3578,3,2023-02-18,,monthly,active
4002,3579,1,2024-01-06,,monthly,active
4003,3580,1,2024-09-01,2025-01-14,annual,cancelled
4004,3580,2,2025-04-02,,annual,active
4005,3581,1,2023-11-19,,monthly,active
4006,3582,2,2023-02-20,,annual,active
4007,3583,1,2023-10-25,2023-12-18,monthly,cancelled
4008,3584,2,2024-08-08,,monthly,active
4009,3585,1,2023-10-25,,monthly,active
4010,3586,2,2025-05-13,2025-11-02,annual,cancelled
4011,3587,1,2023-10-09,,monthly,active
4012,3588,2,2025-05-23,,monthly,active
4013,3589,1,2023-12-29,,monthly,active
4014,3590,1,2023-01-29,,monthly,active
4015,3591,3,2023-04-19,,monthly,active
4016,3592,2,2024-09-19,,monthly,active
4017,3593,2,2023-05-26,2023-10-05,monthly,cancelled
4018,3594,1,2023-02-06,,monthly,active
4019,3595,2,2024-02-17,,monthly,active
4020,3596,1,2023-12-05,2024-09-22,monthly,cancelled
4021,3597,1,2023-10-01,,monthly,active
4022,3598,2,2023-06-02,,monthly,active
4023,3599,1,2023-01-06,,annual,active
4024,3600,2,2025-01-21,,monthly,active
4025,3601,1,2023-04-30,,monthly,active
4026,3602,1,2023-07-11,2024-07-22,monthly,cancelled
4027,3602,1,2024-11-04,,monthly,active
