customer_id,company_name,country,company_size_band,signup_date,acquisition_channel,signup_date_ambiguous
2990,Ellis LLC,United Kingdom,1-10,2025-11-06,Meta Ads,True
2991,Tran and Sons,United States,11-50,2025-02-28,Organic Search,False
2992,"Graham, Mitchell and Keller",United States,201-1000,2025-09-02,Organic Search,True
2993,"Kim, Campbell and Oliver",United States,11-50,2024-12-31,Google Ads,False
2994,Cowan Inc,United Kingdom,1000+,2025-01-16,Direct,False
2995,Banks PLC,United States,51-200,2025-03-30,Google Ads,False
2996,Garcia-Brady,United Kingdom,11-50,2024-11-07,Meta Ads,True
2997,"Ho, Garcia and Wallace",United States,1-10,2023-01-14,LinkedIn Ads,False
2998,"Shaffer, Contreras and Christian",United States,11-50,2025-05-30,Referral,False
2999,"James, Gonzalez and Harrison",Australia,1-10,2023-06-05,Google Ads,True
3000,Bell Group,United States,51-200,2023-10-01,LinkedIn Ads,True
3001,Odonnell-Newman,United States,51-200,2025-07-24,Google Ads,False
3002,"Foster, Ayers and Casey",India,201-1000,2025-07-22,Direct,False
3003,"Campbell, Hobbs and Baker",United States,51-200,2025-09-11,Direct,False
3004,Nunez-Smith,United States,1-10,2023-10-27,Referral,False
3005,Johnson-Johnson,United States,,2025-09-28,Organic Search,False
3006,Randall-Stone,Australia,1000+,2025-04-07,Google Ads,True
3007,"Greene, Rogers and Haley",Canada,11-50,2023-10-08,Organic Search,True
3008,Allen-Beltran,India,1-10,2024-08-29,Organic Search,False
3009,Jensen Group,United States,1-10,2023-02-02,Organic Search,False
3010,Solis PLC,Canada,1-10,2025-01-16,LinkedIn Ads,False
3011,Anderson-Fields,Australia,51-200,2023-06-05,,False
3012,"Thompson, Strong and Holmes",United States,51-200,2025-09-06,LinkedIn Ads,False
3013,Hall-Mckinney,United States,51-200,2023-03-18,Google Ads,False
3014,"Mueller, Cameron and Burton",United Kingdom,1-10,2025-10-29,LinkedIn Ads,False
3015,Hood-Moore,Australia,201-1000,2025-07-22,Direct,False
3016,Harris-Davis,United States,1-10,2024-01-18,Organic Search,False
3017,Smith-Carrillo,United States,201-1000,2025-03-04,Organic Search,True
3018,"Knapp, Miller and Reyes",United States,51-200,2023-10-12,LinkedIn Ads,True
3019,"Gross, Lucero and Walters",United States,201-1000,2024-06-24,Organic Search,False
3020,Lopez-Delgado,United States,51-200,2023-12-03,,True
3021,Barber Group,India,,2024-09-14,Meta Ads,False
3022,Hopkins-Hill,United Kingdom,1-10,2024-07-27,Google Ads,False
3023,"Camacho, Rodriguez and Ho",India,1000+,2024-02-10,Meta Ads,True
3024,Kline-Davis,United States,1-10,2023-01-27,Google Ads,False
3025,Kirk-Durham,United States,1-10,2025-12-03,Google Ads,False
3026,Myers Group,United States,51-200,2024-11-18,Meta Ads,False
3027,"Jones, Mcdaniel and Brooks",India,1-10,2024-04-16,Meta Ads,False
3028,Schultz-Hayes,United States,,2025-03-17,Direct,False
3029,"Bond, Wilson and Cooper",United States,11-50,2025-05-28,Meta Ads,False
3030,Webb-Mendez,India,51-200,2024-06-09,Referral,True
3031,"Smith, Boyd and Scott",United States,1000+,2023-03-16,Organic Search,False
3032,Lee Inc,United States,201-1000,2025-10-15,Organic Search,False
3033,"Johnson, Hunt and Hernandez",United States,1-10,2024-09-23,LinkedIn Ads,False
3034,Wilson-Robinson,India,11-50,2023-01-08,LinkedIn Ads,True
3035,Taylor-Miller,United Kingdom,11-50,2025-12-23,Direct,False
3036,"Case, Adams and Olson",United States,11-50,2023-11-27,LinkedIn Ads,False
3037,Bailey PLC,United Kingdom,11-50,2024-02-03,Meta Ads,False
3038,"Phillips, Mcgee and Simpson",United States,1-10,2025-08-07,Organic Search,False
3039,"Potts, Nielsen and Wright",United States,11-50,2025-03-09,Google Ads,True
3040,Mcdaniel Ltd,United States,201-1000,2024-01-20,,False
3041,Hayden-Garcia,Canada,51-200,2023-09-13,Google Ads,False
3042,"Collins, Bauer and Mckay",United Kingdom,1000+,2023-05-24,Google Ads,False
3043,Hamilton-Griffin,United States,11-50,2025-12-30,Google Ads,False
3044,"Burgess, Cabrera and Dean",United States,1-10,2023-03-31,Organic Search,False
3045,"Reyes, Gonzalez and Gomez",United Kingdom,,2025-10-03,LinkedIn Ads,False
3046,"Weiss, Cole and Preston",India,1-10,2024-02-06,Google Ads,False
3047,"King, Ortiz and Munoz",United States,11-50,2023-03-15,,False
3048,"Clements, Moreno and Sanders",United States,1-10,2023-11-28,Google Ads,False
3049,Gibbs-Howard,United States,51-200,2023-01-28,LinkedIn Ads,False
3050,Lewis LLC,India,1-10,2025-05-17,Organic Search,False
3051,Thomas-Edwards,Canada,51-200,2023-02-20,Meta Ads,False
3052,"Murphy, Marshall and Pope",United States,51-200,2025-04-15,Direct,False
3053,Hoffman Group,India,1-10,2024-09-14,Meta Ads,False
3054,Guzman-Rose,United States,11-50,2025-05-07,Referral,False
3055,"Shah, Aguirre and Powers",United Kingdom,51-200,2024-04-13,Direct,False
3056,"Stafford, Fisher and Avila",Australia,11-50,2024-03-18,Meta Ads,False
3057,Li-Gonzalez,United States,11-50,2025-08-26,LinkedIn Ads,False
3058,Lang Group,United States,51-200,2024-03-23,Organic Search,False
3059,Mooney Group,Canada,11-50,2023-03-06,Referral,False
3060,"Murphy, Reyes and Ray",United States,11-50,2023-12-25,LinkedIn Ads,False
3061,Smith-Logan,United Kingdom,201-1000,2023-12-19,Referral,False
3062,"Travis, Buck and Mitchell",United Kingdom,51-200,2023-10-18,Organic Search,False
3063,Johnson-Ferguson,India,1-10,2023-01-10,Direct,False
3064,"Williams, Newman and Jones",United States,51-200,2023-09-29,Organic Search,False
3065,Gallegos Group,Canada,1-10,2024-09-30,Google Ads,False
3066,"Turner, Stewart and Reed",India,51-200,2024-04-21,Referral,False
3067,Hawkins LLC,United States,1-10,2023-08-17,Organic Search,False
3068,Salazar-Long,United Kingdom,51-200,2025-08-01,Google Ads,True
3069,"Riggs, Snyder and Davidson",Australia,51-200,2023-08-16,LinkedIn Ads,False
3070,Cameron PLC,United States,1-10,2023-06-14,Referral,False
3071,Taylor LLC,United Kingdom,1-10,2023-07-12,Organic Search,False
3072,"Ramsey, Perez and Miller",United States,51-200,2025-07-18,Direct,False
3073,"Barrera, Wood and Leach",United Kingdom,11-50,2024-05-21,Meta Ads,False
3074,Villa Inc,India,1000+,2025-06-02,Organic Search,True
3075,Ware-Williams,United States,51-200,2023-12-22,Google Ads,False
3076,Valentine Inc,United States,11-50,2023-05-02,Google Ads,False
3077,Murphy-Salazar,India,201-1000,2024-11-19,,False
3078,Nelson-Jackson,United States,201-1000,2023-10-20,Google Ads,False
3079,Silva Inc,United States,1000+,2023-12-21,Google Ads,False
3080,"Barron, Church and Gutierrez",United States,,2023-07-05,Organic Search,True
3081,Barnett-Boyd,United Kingdom,201-1000,2023-04-05,Google Ads,False
3082,Bray-Morris,United States,11-50,2025-08-23,Meta Ads,False
3083,"Webb, Davis and Miranda",United States,11-50,2024-08-22,Organic Search,False
3084,"Miller, Hansen and Salas",United Kingdom,1-10,2024-09-04,Referral,False
3085,"Holland, Foley and Neal",Australia,51-200,2023-11-18,Organic Search,False
3086,Bonilla Inc,United States,51-200,2023-10-29,Google Ads,False
3087,Cardenas-Lopez,United States,201-1000,2023-12-05,Google Ads,True
3088,"Palmer, Edwards and Blackburn",United States,51-200,2023-04-20,LinkedIn Ads,False
3089,"Gibson, Moore and Wagner",United Kingdom,11-50,2025-03-24,Google Ads,False
3090,Robinson LLC,United Kingdom,51-200,2023-08-22,Meta Ads,False
3091,Hester-Parrish,United States,201-1000,2024-12-10,Organic Search,True
3092,"Harris, Ross and Jones",United States,1-10,2024-12-10,Referral,True
3093,Martin-Parker,India,,2024-05-14,Organic Search,False
3094,"Wong, Thomas and Walter",India,11-50,2023-12-15,LinkedIn Ads,False
3095,"Rodriguez, Smith and Murray",India,1-10,2024-11-07,Referral,True
3096,Johnson-Stanley,India,11-50,2023-05-21,Organic Search,False
3097,Bell-Wilson,United States,11-50,2023-09-28,Google Ads,False
3098,"Miller, Reynolds and Hernandez",United States,1-10,2023-05-04,Meta Ads,True
3099,"Jordan, Cook and Alexander",United States,1-10,2023-12-22,Organic Search,False
3100,Davis-Wong,United Kingdom,11-50,2024-03-31,Google Ads,False
3101,"Reilly, Lee and Lopez",India,1000+,2025-09-07,Organic Search,False
3102,"Snyder, Hamilton and Maldonado",India,1-10,2025-09-14,Google Ads,False
3103,"Wright, Rodriguez and Wilson",India,11-50,2023-01-19,LinkedIn Ads,False
3104,Patel LLC,India,51-200,2025-12-27,Meta Ads,False
3105,Andrade Ltd,United States,11-50,2023-06-14,Referral,False
3106,"Sullivan, Long and Robinson",United Kingdom,11-50,2023-10-18,Meta Ads,False
3107,"Adams, Harris and Floyd",United Kingdom,1-10,2023-10-06,LinkedIn Ads,True
3108,Walsh-Mccarthy,India,11-50,2024-07-05,LinkedIn Ads,True
3109,Gross-Davis,Canada,201-1000,2024-03-24,Meta Ads,False
3110,"Velez, Howell and Stevenson",United Kingdom,51-200,2024-08-09,Google Ads,False
3111,"Allen, Edwards and Jones",India,1-10,2024-09-10,Meta Ads,True
3112,Cook Group,India,1000+,2024-08-30,Google Ads,False
3113,Rivers Ltd,India,11-50,2023-07-29,Meta Ads,False
3114,Patterson-Smith,United States,11-50,2024-06-20,Referral,False
3115,Ibarra-Jackson,United Kingdom,1-10,2023-02-14,Organic Search,False
3116,"Smith, Marks and Kennedy",United States,51-200,2025-09-23,Direct,False
3117,Fuentes PLC,India,51-200,2024-01-06,Google Ads,False
3118,"Mooney, Conley and Fox",India,201-1000,2025-09-15,Meta Ads,False
3119,Fischer Inc,Canada,51-200,2025-11-02,Organic Search,True
3120,Chavez-Navarro,United States,,2024-07-29,LinkedIn Ads,False
3121,"Scott, Tucker and Diaz",India,51-200,2023-04-20,LinkedIn Ads,False
3122,Carey LLC,Australia,11-50,2024-08-06,LinkedIn Ads,True
3123,"Cook, Holmes and Beck",United States,1-10,2023-08-15,Referral,False
3124,"Washington, Nelson and Stone",United Kingdom,51-200,2025-12-30,,False
3125,"Smith, Irwin and Chase",United Kingdom,201-1000,2025-04-12,Google Ads,True
3126,"Mcknight, Howard and Johnson",United Kingdom,11-50,2024-12-22,Google Ads,False
3127,"Figueroa, Mcpherson and Howard",United Kingdom,11-50,2024-03-22,Organic Search,False
3128,"Davis, Knapp and Gray",United Kingdom,11-50,2025-03-13,Direct,False
3129,Sheppard Ltd,India,1-10,2025-10-20,Direct,False
3130,"Gardner, Gaines and Archer",United States,11-50,2024-02-03,,False
3131,"Thompson, Lozano and Bailey",United States,,2023-04-03,Organic Search,True
3132,Myers-Butler,India,11-50,2024-08-28,Referral,False
3133,Parker-Williams,Canada,1-10,2023-09-11,Referral,True
3134,"Miles, Flowers and Martinez",United States,1-10,2024-12-01,Referral,True
3135,Knight-Sparks,United States,51-200,2024-06-04,Referral,False
3136,Roberts-Montes,Australia,11-50,2024-01-20,Google Ads,False
3137,Ho-Thomas,United States,51-200,2024-01-03,Organic Search,True
3138,"Hernandez, Levy and Hanson",United States,1-10,2024-05-11,Referral,False
3139,"Martin, Tucker and Brown",India,51-200,2023-05-04,LinkedIn Ads,True
3140,Smith-Williams,United States,11-50,2023-03-07,Organic Search,False
3141,Petersen-Martinez,United Kingdom,51-200,2024-11-04,Referral,False
3142,Torres-Jordan,United States,1000+,2024-03-17,LinkedIn Ads,False
3143,"Flowers, Williams and Taylor",India,51-200,2025-09-07,Organic Search,True
3144,Glover-Shaw,United States,51-200,2023-12-16,Direct,False
3145,"Moore, Miller and Nelson",Australia,51-200,2025-04-23,Google Ads,False
3146,"Gonzalez, Richards and Miller",Canada,11-50,2023-07-24,Meta Ads,False
3147,Cain Ltd,United States,51-200,2023-11-19,Google Ads,False
3148,Henderson-Rasmussen,United Kingdom,1-10,2023-07-06,,False
3149,Orozco LLC,United Kingdom,11-50,2023-01-17,Organic Search,False
3150,"Collins, Elliott and Shelton",India,201-1000,2023-05-14,LinkedIn Ads,False
3151,Brock-Taylor,United States,51-200,2023-11-07,Organic Search,True
3152,"Gonzalez, Torres and Evans",Australia,1-10,2023-05-25,Google Ads,False
3153,"Murray, White and Patton",India,1-10,2023-12-26,Direct,False
3154,Davis-Rose,United Kingdom,51-200,2023-12-21,Organic Search,False
3155,"Edwards, Donovan and Marquez",United Kingdom,11-50,2023-05-14,LinkedIn Ads,False
3156,Gomez-Owens,Australia,1-10,2024-09-17,Organic Search,False
3157,Murray-Gaines,United Kingdom,51-200,2025-11-15,Meta Ads,False
3158,Bernard Group,Canada,11-50,2024-03-03,Google Ads,True
3159,Campos PLC,Canada,11-50,2023-03-18,Referral,False
3160,Buchanan-Carpenter,United States,201-1000,2025-02-24,Direct,False
3161,Martinez-Daniels,United States,11-50,2023-02-14,Meta Ads,False
3162,"Rich, Brown and Bruce",India,1-10,2023-01-17,LinkedIn Ads,False
3163,Powell Inc,United States,11-50,2024-10-22,Referral,False
3164,Aguirre-Golden,United Kingdom,1-10,2023-10-01,Organic Search,True
3165,Combs-Miller,United States,51-200,2024-06-08,Organic Search,True
3166,Gallegos-Santos,United Kingdom,1-10,2025-07-24,Organic Search,False
3167,Wheeler-Short,Australia,1-10,2023-04-16,Meta Ads,False
3168,"Olson, Rivera and Brown",Canada,1-10,2025-12-08,Direct,False
3169,"Richards, Dixon and Love",United States,,2025-04-01,Organic Search,True
3170,"Harris, Thomas and Yang",Canada,11-50,2025-02-26,Meta Ads,False
3171,Taylor-Jacobson,United States,11-50,2025-01-23,Organic Search,False
3172,"Phelps, Turner and Collins",Australia,51-200,2024-10-25,Google Ads,False
3173,Shaffer PLC,United Kingdom,1-10,2023-04-04,Organic Search,True
3174,"Gonzalez, Jones and Hernandez",United States,51-200,2024-11-09,Google Ads,False
3175,Meyer and Sons,United States,201-1000,2024-10-24,Direct,False
3176,"Wallace, Brown and Martinez",Australia,1000+,2025-11-19,Google Ads,False
3177,Webb-White,United Kingdom,51-200,2023-04-17,Google Ads,False
3178,Skinner PLC,United States,11-50,2023-10-17,Organic Search,False
3179,Underwood-Maldonado,United States,201-1000,2025-10-28,Google Ads,False
3180,"Williamson, Reynolds and Fields",United States,1-10,2025-08-30,Google Ads,False
3181,Thomas Ltd,India,1-10,2024-03-06,Meta Ads,True
3182,"Allen, Hunt and Lyons",India,1-10,2024-05-15,LinkedIn Ads,False
3183,Alvarez LLC,United States,11-50,2023-07-01,Referral,True
3184,Contreras-Haley,Australia,1-10,2024-09-09,Meta Ads,True
3185,Richardson-Hill,Australia,201-1000,2024-05-16,,False
3186,Wolfe-Rodriguez,Australia,1000+,2025-10-12,Referral,True
3187,Li-Hernandez,Canada,11-50,2023-10-11,Referral,False
3188,Bryant-Elliott,Australia,11-50,2024-05-06,LinkedIn Ads,False
3189,Carpenter Inc,Australia,11-50,2025-09-10,Meta Ads,True
3190,"Santos, Sandoval and Wallace",United States,51-200,2024-10-11,Referral,False
3191,Estes-Mcdonald,India,,2023-06-04,Meta Ads,True
3192,"Ellis, Smith and Moore",United States,51-200,2024-05-10,Organic Search,False
3193,"Foley, Gordon and Bailey",India,1-10,2025-01-18,Direct,False
3194,"Warren, Palmer and Thompson",Canada,11-50,2023-03-07,,False
3195,Bell Ltd,United States,1-10,2023-06-11,Organic Search,False
3196,"Morgan, Espinoza and Buchanan",Australia,11-50,2023-11-06,Referral,True
3197,Glover-Barrett,Australia,11-50,2023-06-27,Organic Search,False
3198,Jones-Franco,India,11-50,2025-04-02,Meta Ads,False
3199,Bennett-Ruiz,United Kingdom,11-50,2025-12-11,Google Ads,True
3200,"White, Erickson and Hunter",United States,51-200,2023-10-29,Google Ads,False
3201,"Fox, Anderson and Nguyen",United States,11-50,2023-02-04,Organic Search,True
3202,"Bailey, Williamson and Powell",India,11-50,2024-01-05,Google Ads,False
3203,Hall Ltd,United States,11-50,2024-05-10,,False
3204,Morris-Hall,United States,11-50,2023-06-30,Meta Ads,False
3205,"Flynn, Garcia and Gilmore",United States,11-50,2024-06-02,Organic Search,False
3206,"Stafford, Campos and Fisher",Australia,1-10,2023-01-06,,True
3207,Alexander LLC,Canada,11-50,2025-10-30,Google Ads,False
3208,"Welch, Johnson and Thompson",United Kingdom,1-10,2025-09-08,Google Ads,False
3209,Hale Group,United Kingdom,1-10,2023-01-18,LinkedIn Ads,False
3210,"Gonzalez, King and Kim",India,1-10,2023-06-10,Direct,False
3211,Perez-Harmon,India,11-50,2023-09-01,Organic Search,False
3212,Cervantes-Stokes,Australia,51-200,2024-09-13,Organic Search,False
3213,"Moyer, Davis and Johnson",United States,11-50,2025-02-10,Referral,False
3214,Barry LLC,United Kingdom,51-200,2025-12-26,Organic Search,False
3215,Carroll-Lin,India,1-10,2025-12-27,Meta Ads,False
3216,Lopez-Blair,United States,51-200,2023-07-30,Referral,False
3217,"May, Crawford and Collier",Canada,1-10,2023-07-28,LinkedIn Ads,False
3218,"Carey, Mason and Kelly",United States,51-200,2024-08-28,Google Ads,False
3219,"Castaneda, Solis and Gonzales",United States,,2023-05-09,Google Ads,False
3220,"Bennett, Jones and Miller",United Kingdom,201-1000,2023-07-24,Organic Search,False
3221,"Evans, Wilson and Hall",India,11-50,2024-10-16,Organic Search,False
3222,"Fernandez, Johnson and Nicholson",United States,51-200,2023-09-03,Organic Search,True
3223,Nielsen-King,United Kingdom,1-10,2024-11-29,LinkedIn Ads,False
3224,"Howard, Brennan and Moore",United States,1000+,2025-02-22,,False
3225,Jones-Johnston,United States,51-200,2023-10-02,Google Ads,True
3226,"Frederick, Porter and Ross",United States,11-50,2025-10-19,Organic Search,False
3227,Gardner Inc,Canada,1-10,2025-12-19,Meta Ads,False
3228,"Ruiz, Lowery and Baker",India,11-50,2024-12-08,Google Ads,False
3229,Johnson Group,United Kingdom,1-10,2025-07-22,,False
3230,Gonzalez-Barron,Canada,11-50,2024-11-26,Organic Search,False
3231,"Rivera, Todd and Gaines",Canada,1-10,2024-12-17,Meta Ads,False
3232,"Strong, Warner and Cannon",India,51-200,2023-02-17,Google Ads,False
3233,George-Salazar,Australia,11-50,2024-08-12,Google Ads,False
3234,Turner-Horn,United Kingdom,201-1000,2024-09-07,Meta Ads,False
3235,Ayala and Sons,United States,201-1000,2024-06-10,Organic Search,False
3236,"Franklin, Gray and Sutton",United Kingdom,1-10,2024-02-23,Direct,False
3237,Cannon-Dominguez,Australia,11-50,2025-11-20,LinkedIn Ads,False
3238,Miles-Dunn,United States,,2023-06-01,Organic Search,True
3239,Kim PLC,Australia,1000+,2023-06-30,Referral,False
3240,Bell-Cooper,Canada,51-200,2024-07-21,LinkedIn Ads,False
3241,"Smith, Gutierrez and Goodwin",United States,1-10,2024-02-29,Referral,False
3242,"Bradley, Ritter and Smith",India,1000+,2023-12-12,Organic Search,False
3243,"Wright, Brown and Brown",United States,1-10,2025-01-10,LinkedIn Ads,False
3244,White-Williams,Canada,1-10,2025-08-29,Google Ads,False
3245,Morrison-Zamora,India,1-10,2025-07-10,Organic Search,True
3246,Anderson-Sanders,Australia,51-200,2025-04-27,Meta Ads,False
3247,"Martinez, Jones and Wright",United States,11-50,2023-11-22,,False
3248,"Harris, Thornton and Li",United Kingdom,11-50,2024-05-17,Google Ads,False
3249,Wallace LLC,United Kingdom,11-50,2025-05-15,,False
3250,Deleon-Carter,United States,1000+,2025-09-09,Organic Search,True
3251,"Sanchez, Orozco and Flores",United States,11-50,2024-04-18,Google Ads,False
3252,"Gordon, Brown and Mccullough",India,11-50,2024-11-06,Google Ads,False
3253,"Sampson, Tucker and Miller",United Kingdom,1-10,2024-07-20,Organic Search,False
3254,Torres PLC,India,11-50,2025-05-27,Referral,False
3255,Martinez Ltd,United Kingdom,1-10,2024-04-03,,False
3256,"Alexander, Duran and Benton",India,201-1000,2024-09-28,Organic Search,False
3257,Porter Inc,Canada,11-50,2023-04-13,Google Ads,False
3258,Ramirez-Cruz,Australia,51-200,2024-01-28,Google Ads,False
3259,Simpson-Roy,United States,1-10,2023-10-24,Meta Ads,False
3260,Wallace-Walker,India,,2023-12-09,LinkedIn Ads,False
3261,Lopez-Jordan,United Kingdom,51-200,2023-06-19,Referral,False
3262,"Hines, Pineda and Kent",United States,1-10,2023-01-11,Referral,True
3263,Livingston-Solomon,United States,1000+,2025-03-30,LinkedIn Ads,False
3264,"Robinson, Johnson and Swanson",United Kingdom,1-10,2024-07-12,Google Ads,True
3265,"Hamilton, Patterson and Daniel",United Kingdom,11-50,2025-04-05,Google Ads,True
3266,"Goodwin, Aguirre and Tran",United States,1-10,2023-05-09,Organic Search,False
3267,"Randolph, Mitchell and Ritter",United Kingdom,11-50,2025-10-23,Google Ads,False
3268,"Ford, Armstrong and Carroll",Canada,201-1000,2024-05-18,Organic Search,False
3269,"Green, Horne and Mcdonald",United States,1-10,2025-02-03,Meta Ads,True
3270,Anderson Inc,India,51-200,2024-08-13,Google Ads,False
3271,Marsh-Tapia,Australia,51-200,2023-06-18,Referral,False
3272,Lutz PLC,United Kingdom,1-10,2025-01-28,Organic Search,False
3273,Morgan-Foster,India,1-10,2024-11-25,Google Ads,False
3274,"Hill, Adams and King",United Kingdom,51-200,2025-11-25,Meta Ads,False
3275,"Patrick, Franklin and Martinez",United Kingdom,,2024-10-15,Google Ads,False
3276,"Guerrero, Huff and Abbott",India,11-50,2024-06-03,Meta Ads,True
3277,Ford-Gonzales,India,201-1000,2024-11-19,Referral,False
3278,Johnson-Howard,Australia,11-50,2023-04-21,Direct,False
3279,"Richard, Robinson and Brown",United States,11-50,2025-08-07,Direct,False
3280,Hill PLC,India,201-1000,2025-07-20,Referral,False
3281,"Edwards, Brown and White",Australia,51-200,2024-06-21,LinkedIn Ads,False
3282,Green-Simpson,Canada,1-10,2025-01-04,Google Ads,True
3283,Mccoy and Sons,United States,1-10,2025-12-29,Organic Search,False
3284,"Douglas, Hall and Pena",United States,,2025-01-21,Meta Ads,False
3285,Cohen Group,United Kingdom,11-50,2025-09-26,LinkedIn Ads,False
3286,"Stewart, Tran and Perez",India,11-50,2024-06-21,Google Ads,False
3287,"Braun, Hester and Smith",India,11-50,2024-10-09,Meta Ads,True
3288,Fernandez-Williams,India,51-200,2024-06-05,LinkedIn Ads,True
3289,Bailey Inc,Canada,51-200,2024-12-16,Organic Search,False
3290,"Wallace, Dixon and Young",United Kingdom,51-200,2025-02-02,,True
3291,Hudson-Calderon,United States,1-10,2025-07-31,,False
3292,"Perry, May and Liu",United Kingdom,11-50,2025-02-23,,False
3293,Rogers-Russell,India,1-10,2025-12-19,Organic Search,False
3294,"Brooks, Dunlap and Carter",India,51-200,2024-04-29,Referral,False
3295,Martin Inc,India,51-200,2024-02-10,LinkedIn Ads,False
3296,Conrad-Buck,India,1-10,2025-04-14,Google Ads,False
3297,Dixon-Norman,United States,1-10,2024-03-13,Meta Ads,False
3298,"Logan, Marquez and Case",United States,11-50,2023-04-07,Direct,False
3299,Rivas-Johnson,Canada,11-50,2025-04-06,Organic Search,True
3300,"Hernandez, Farmer and Banks",United Kingdom,11-50,2024-07-02,Google Ads,False
3301,Benjamin and Sons,India,51-200,2024-04-12,Referral,True
3302,"Gordon, Andrews and Kelley",United States,1-10,2025-11-17,Referral,False
3303,Ryan-Martinez,United States,51-200,2024-06-25,Referral,False
3304,"Yates, Lawson and Hopkins",United Kingdom,51-200,2023-07-01,Organic Search,True
3305,"Alexander, Adams and Huff",United States,201-1000,2024-10-22,Referral,False
3306,Bartlett-Murphy,India,51-200,2023-10-28,Referral,False
3307,Hall-Edwards,United Kingdom,11-50,2024-07-12,Meta Ads,False
3308,"Rosario, Ortiz and Miller",United States,11-50,2023-08-13,Referral,False
3309,"Wagner, Melendez and Valdez",United States,1-10,2025-07-10,Direct,True
3310,"Hall, Hartman and Hall",United Kingdom,11-50,2024-03-19,Direct,False
3311,Frost and Sons,United Kingdom,201-1000,2025-10-14,Meta Ads,False
3312,Craig-Wade,United States,,2024-02-11,Meta Ads,True
3313,"Green, Mitchell and Edwards",United Kingdom,1-10,2025-03-08,Google Ads,False
3314,Ortiz PLC,United Kingdom,51-200,2023-05-04,Google Ads,True
3315,Johnston Ltd,United States,11-50,2025-10-08,Organic Search,True
3316,Yoder Group,India,1-10,2025-02-05,Google Ads,True
3317,Cannon-Dawson,United Kingdom,11-50,2023-07-30,Referral,False
3318,Newton-Martinez,United States,51-200,2024-11-03,Meta Ads,False
3319,Bass Inc,United Kingdom,11-50,2024-04-17,Google Ads,False
3320,"Jackson, Jones and Robertson",Canada,1-10,2023-01-02,Google Ads,True
3321,"Sellers, Strong and Gomez",India,51-200,2023-05-22,Meta Ads,False
3322,Terry-Allen,United Kingdom,11-50,2023-01-23,Google Ads,False
3323,Wilson-Merritt,United Kingdom,51-200,2023-10-11,Meta Ads,True
3324,Vargas-Jensen,United States,11-50,2023-02-21,LinkedIn Ads,False
3325,"Williams, Rodgers and Kelly",United States,51-200,2024-02-12,Meta Ads,False
3326,Lozano-Mccoy,United States,11-50,2023-01-09,LinkedIn Ads,False
3327,"Davenport, Roberts and Woods",United Kingdom,11-50,2024-06-03,Google Ads,False
3328,Quinn Ltd,Australia,1-10,2023-06-16,Direct,False
3329,"Hendricks, Zuniga and Miller",United States,11-50,2025-01-22,Organic Search,False
3330,Watkins LLC,Canada,1-10,2025-07-18,Direct,False
3331,"Banks, Gray and Gonzales",United States,11-50,2025-04-21,Direct,False
3332,"Sharp, Ramirez and Mejia",United States,1-10,2023-01-10,Direct,False
3333,Evans LLC,United States,11-50,2025-02-27,Google Ads,False
3334,Elliott PLC,United Kingdom,1-10,2023-05-05,Meta Ads,True
3335,"Romero, Reilly and Mitchell",India,51-200,2024-04-22,Organic Search,False
3336,Flores-White,United States,51-200,2025-10-05,Organic Search,True
3337,"Clark, Stone and Andrews",Australia,1-10,2024-11-27,Google Ads,False
3338,"Edwards, Reed and Martin",United Kingdom,51-200,2024-03-20,LinkedIn Ads,False
3339,Hill-Gonzales,Australia,1-10,2025-09-17,Organic Search,False
3340,Roberts LLC,Australia,51-200,2024-04-09,LinkedIn Ads,True
3341,"Molina, Middleton and Estrada",Canada,1-10,2025-03-14,LinkedIn Ads,False
3342,"Fischer, Johnson and Orr",United States,11-50,2025-11-14,LinkedIn Ads,False
3343,"Medina, Lee and Freeman",United States,201-1000,2024-07-03,Organic Search,False
3344,"Simmons, Wallace and Martinez",Canada,,2025-12-18,Organic Search,False
3345,Phillips-Rodriguez,Canada,1-10,2023-05-19,Google Ads,False
3346,"Calhoun, Wilson and Oneal",India,201-1000,2025-06-21,,False
3347,Baker-Lin,United Kingdom,11-50,2023-10-23,LinkedIn Ads,False
3348,Dennis-Wilson,United States,201-1000,2023-04-23,Referral,False
3349,Lara-Garner,United States,11-50,2025-04-13,Direct,False
3350,Luna LLC,United States,51-200,2023-04-17,Google Ads,False
3351,Mccoy-Hunt,United States,51-200,2023-02-26,Direct,False
3352,Mann LLC,India,11-50,2023-05-01,Meta Ads,True
3353,Hamilton Ltd,United States,1-10,2024-09-17,LinkedIn Ads,False
3354,"Stewart, Skinner and Guerrero",United States,1-10,2024-06-26,Referral,False
3355,"Johnson, Walters and Smith",India,1-10,2024-05-17,Direct,False
3356,"Gonzalez, Harrison and Washington",United States,1000+,2024-12-17,,False
3357,Gross LLC,Canada,1000+,2024-11-09,Meta Ads,True
3358,Gonzalez Inc,United Kingdom,1-10,2025-03-23,Google Ads,False
3359,"Vincent, Curry and Smith",United States,201-1000,2023-06-03,Google Ads,False
3360,Henry PLC,United Kingdom,1000+,2024-03-03,Referral,True
3361,Mckinney Inc,United Kingdom,201-1000,2023-11-23,LinkedIn Ads,False
3362,Watts-Austin,United States,11-50,2024-09-26,Referral,False
3363,"Silva, Little and Washington",Canada,1-10,2024-09-26,LinkedIn Ads,False
